target_date,chronology_block,decision_rule,baseline_value,comparator_value,source_rows,effect,estimand,estimand_label,baseline_name,comparator_name,positive_effect_interpretation,rule_order,estimand_order,block_order
2026-05-29,holdout,event_day_open,0.1128456279971431,0.1162909090909091,1,-0.0034452810937660033,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,0
2026-05-30,holdout,event_day_open,0.7299255178043057,0.7302909090909092,1,-0.0003653912866035114,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,0
2026-05-31,holdout,event_day_open,0.5758596061626364,0.5778909090909091,1,-0.0020313029282726935,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,0
2026-06-01,external_test,24h_prior,0.8493010917253342,0.8486909090909092,1,0.0006101826344250272,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-02,external_test,24h_prior,0.7666564636261607,0.7666909090909092,1,-3.444546474851151e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-03,external_test,24h_prior,0.7980818283848586,0.7978909090909091,1,0.000190919293949543,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-04,external_test,24h_prior,0.0638710335680032,0.0668909090909091,1,-0.0030198755229059043,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-05,external_test,24h_prior,0.9401081522293644,0.937890909090909,1,0.0022172431384553937,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-06,external_test,24h_prior,1.0454035302520153,1.0428909090909089,1,0.0025126211611063987,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-07,external_test,24h_prior,1.1119273543515966,1.108690909090909,1,0.0032364452606876704,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-08,external_test,24h_prior,0.766860524436282,0.7670909090909088,1,-0.0002303846546267696,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-09,external_test,24h_prior,0.7482909907152332,0.7486909090909091,1,-0.0003999183756758784,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-10,external_test,24h_prior,1.0435669829609224,1.0410909090909088,1,0.0024760738700135843,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-11,external_test,24h_prior,0.7482909907152332,0.7486909090909092,1,-0.0003999183756759894,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-12,external_test,24h_prior,0.8011427405366799,0.8010909090909091,1,5.1831445770811335e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-13,external_test,24h_prior,0.7858381797775736,0.7858909090909089,1,-5.272931333522024e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-14,external_test,24h_prior,0.7858381797775736,0.785890909090909,1,-5.272931333533126e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-15,external_test,24h_prior,0.6395265789205182,0.6410909090909088,1,-0.0015643301703905932,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-16,external_test,24h_prior,0.6395265789205183,0.6410909090909088,1,-0.0015643301703904822,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-17,external_test,24h_prior,0.641363126211611,0.642890909090909,1,-0.0015277828792980008,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-18,external_test,24h_prior,0.8476686052443629,0.8470909090909091,1,0.0005776961534538216,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-19,external_test,24h_prior,0.5876951331496786,0.589690909090909,1,-0.00199577594123046,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-20,external_test,24h_prior,0.5648403224160802,0.567090909090909,1,-0.002250586674828803,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-21,external_test,24h_prior,0.8493010917253342,0.8486909090909092,1,0.0006101826344250272,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-22,external_test,24h_prior,0.7827772676257525,0.7828909090909091,1,-0.00011364146515657758,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-23,external_test,24h_prior,0.6242220181614123,0.6258909090909089,1,-0.0016688909294966248,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-24,external_test,24h_prior,0.7019691868176717,0.7028909090909092,1,-0.0009217222732375019,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-25,external_test,24h_prior,0.5664728088970513,0.568690909090909,1,-0.0022181001938577083,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-26,external_test,24h_prior,0.7019691868176716,0.7028909090909092,1,-0.0009217222732376129,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-27,external_test,24h_prior,0.8493010917253342,0.848690909090909,1,0.0006101826344251382,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-28,external_test,24h_prior,0.6395265789205183,0.6410909090909088,1,-0.0015643301703904822,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
2026-06-29,external_test,24h_prior,0.641363126211611,0.642890909090909,1,-0.0015277828792980008,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,2,1
