strategy_id,model,decision_rule,rule_filter,side_mode,top_k,sizing_rule,ranking_signal,edge_threshold,stability_filter,execution_track,complexity_score
S070687,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.18,none,observed_yes_long_only,3
S070688,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.18,robust_0.10c,observed_yes_long_only,4
S070689,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.18,robust_0.25c,observed_yes_long_only,4
S070690,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.2,none,observed_yes_long_only,3
S070691,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.2,robust_0.10c,observed_yes_long_only,4
S070692,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.2,robust_0.25c,observed_yes_long_only,4
S070693,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.25,none,observed_yes_long_only,3
S070694,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.25,robust_0.10c,observed_yes_long_only,4
S070695,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,roi,0.25,robust_0.25c,observed_yes_long_only,4
S070696,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.01,none,observed_yes_long_only,3
S070697,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.01,robust_0.10c,observed_yes_long_only,4
S070698,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.01,robust_0.25c,observed_yes_long_only,4
S070699,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.02,none,observed_yes_long_only,3
S070700,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.02,robust_0.10c,observed_yes_long_only,4
S070701,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.02,robust_0.25c,observed_yes_long_only,4
S070702,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.03,none,observed_yes_long_only,3
S070703,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.03,robust_0.10c,observed_yes_long_only,4
S070704,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.03,robust_0.25c,observed_yes_long_only,4
S070705,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.04,none,observed_yes_long_only,3
S070706,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.04,robust_0.10c,observed_yes_long_only,4
S070707,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.04,robust_0.25c,observed_yes_long_only,4
S070708,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.05,none,observed_yes_long_only,3
S070709,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.05,robust_0.10c,observed_yes_long_only,4
S070710,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.05,robust_0.25c,observed_yes_long_only,4
S070711,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.06,none,observed_yes_long_only,3
S070712,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.06,robust_0.10c,observed_yes_long_only,4
S070713,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.06,robust_0.25c,observed_yes_long_only,4
S070714,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.07,none,observed_yes_long_only,3
S070715,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.07,robust_0.10c,observed_yes_long_only,4
S070716,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.07,robust_0.25c,observed_yes_long_only,4
S070717,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.08,none,observed_yes_long_only,3
S070718,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.08,robust_0.10c,observed_yes_long_only,4
S070719,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.08,robust_0.25c,observed_yes_long_only,4
S070720,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.09,none,observed_yes_long_only,3
S070721,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.09,robust_0.10c,observed_yes_long_only,4
S070722,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.09,robust_0.25c,observed_yes_long_only,4
S070723,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.1,none,observed_yes_long_only,3
S070724,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.1,robust_0.10c,observed_yes_long_only,4
S070725,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.1,robust_0.25c,observed_yes_long_only,4
S070726,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.12,none,observed_yes_long_only,3
S070727,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.12,robust_0.10c,observed_yes_long_only,4
S070728,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.12,robust_0.25c,observed_yes_long_only,4
S070729,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.15,none,observed_yes_long_only,3
S070730,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.15,robust_0.10c,observed_yes_long_only,4
S070731,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.15,robust_0.25c,observed_yes_long_only,4
S070732,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.18,none,observed_yes_long_only,3
S070733,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.18,robust_0.10c,observed_yes_long_only,4
S070734,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.18,robust_0.25c,observed_yes_long_only,4
S070735,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.2,none,observed_yes_long_only,3
S070736,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.2,robust_0.10c,observed_yes_long_only,4
S070737,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.2,robust_0.25c,observed_yes_long_only,4
S070738,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.25,none,observed_yes_long_only,3
S070739,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.25,robust_0.10c,observed_yes_long_only,4
S070740,matern,event_day_open,confirm_6h,long_only,1,quarter_kelly,logit_gap,0.25,robust_0.25c,observed_yes_long_only,4
S070741,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.01,none,observed_yes_long_only,2
S070742,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.01,robust_0.10c,observed_yes_long_only,3
S070743,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.01,robust_0.25c,observed_yes_long_only,3
S070744,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.02,none,observed_yes_long_only,2
S070745,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.02,robust_0.10c,observed_yes_long_only,3
S070746,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.02,robust_0.25c,observed_yes_long_only,3
S070747,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.03,none,observed_yes_long_only,2
S070748,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.03,robust_0.10c,observed_yes_long_only,3
S070749,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.03,robust_0.25c,observed_yes_long_only,3
S070750,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.04,none,observed_yes_long_only,2
S070751,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.04,robust_0.10c,observed_yes_long_only,3
S070752,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.04,robust_0.25c,observed_yes_long_only,3
S070753,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.05,none,observed_yes_long_only,2
S070754,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.05,robust_0.10c,observed_yes_long_only,3
S070755,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.05,robust_0.25c,observed_yes_long_only,3
S070756,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.06,none,observed_yes_long_only,2
S070757,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.06,robust_0.10c,observed_yes_long_only,3
S070758,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.06,robust_0.25c,observed_yes_long_only,3
S070759,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.07,none,observed_yes_long_only,2
S070760,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.07,robust_0.10c,observed_yes_long_only,3
S070761,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.07,robust_0.25c,observed_yes_long_only,3
S070762,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.08,none,observed_yes_long_only,2
S070763,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.08,robust_0.10c,observed_yes_long_only,3
S070764,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.08,robust_0.25c,observed_yes_long_only,3
S070765,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.09,none,observed_yes_long_only,2
S070766,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.09,robust_0.10c,observed_yes_long_only,3
S070767,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.09,robust_0.25c,observed_yes_long_only,3
S070768,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.1,none,observed_yes_long_only,2
S070769,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.1,robust_0.10c,observed_yes_long_only,3
S070770,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.1,robust_0.25c,observed_yes_long_only,3
S070771,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.12,none,observed_yes_long_only,2
S070772,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.12,robust_0.10c,observed_yes_long_only,3
S070773,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.12,robust_0.25c,observed_yes_long_only,3
S070774,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.15,none,observed_yes_long_only,2
S070775,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.15,robust_0.10c,observed_yes_long_only,3
S070776,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.15,robust_0.25c,observed_yes_long_only,3
S070777,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.18,none,observed_yes_long_only,2
S070778,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.18,robust_0.10c,observed_yes_long_only,3
S070779,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.18,robust_0.25c,observed_yes_long_only,3
S070780,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.2,none,observed_yes_long_only,2
S070781,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.2,robust_0.10c,observed_yes_long_only,3
S070782,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.2,robust_0.25c,observed_yes_long_only,3
S070783,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.25,none,observed_yes_long_only,2
S070784,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.25,robust_0.10c,observed_yes_long_only,3
S070785,matern,event_day_open,confirm_6h,long_only,2,one_share,edge,0.25,robust_0.25c,observed_yes_long_only,3
S070786,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.01,none,observed_yes_long_only,3
S070787,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.01,robust_0.10c,observed_yes_long_only,4
S070788,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.01,robust_0.25c,observed_yes_long_only,4
S070789,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.02,none,observed_yes_long_only,3
S070790,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.02,robust_0.10c,observed_yes_long_only,4
S070791,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.02,robust_0.25c,observed_yes_long_only,4
S070792,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.03,none,observed_yes_long_only,3
S070793,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.03,robust_0.10c,observed_yes_long_only,4
S070794,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.03,robust_0.25c,observed_yes_long_only,4
S070795,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.04,none,observed_yes_long_only,3
S070796,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.04,robust_0.10c,observed_yes_long_only,4
S070797,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.04,robust_0.25c,observed_yes_long_only,4
S070798,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.05,none,observed_yes_long_only,3
S070799,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.05,robust_0.10c,observed_yes_long_only,4
S070800,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.05,robust_0.25c,observed_yes_long_only,4
S070801,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.06,none,observed_yes_long_only,3
S070802,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.06,robust_0.10c,observed_yes_long_only,4
S070803,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.06,robust_0.25c,observed_yes_long_only,4
S070804,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.07,none,observed_yes_long_only,3
S070805,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.07,robust_0.10c,observed_yes_long_only,4
S070806,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.07,robust_0.25c,observed_yes_long_only,4
S070807,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.08,none,observed_yes_long_only,3
S070808,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.08,robust_0.10c,observed_yes_long_only,4
S070809,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.08,robust_0.25c,observed_yes_long_only,4
S070810,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.09,none,observed_yes_long_only,3
S070811,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.09,robust_0.10c,observed_yes_long_only,4
S070812,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.09,robust_0.25c,observed_yes_long_only,4
S070813,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.1,none,observed_yes_long_only,3
S070814,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.1,robust_0.10c,observed_yes_long_only,4
S070815,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.1,robust_0.25c,observed_yes_long_only,4
S070816,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.12,none,observed_yes_long_only,3
S070817,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.12,robust_0.10c,observed_yes_long_only,4
S070818,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.12,robust_0.25c,observed_yes_long_only,4
S070819,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.15,none,observed_yes_long_only,3
S070820,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.15,robust_0.10c,observed_yes_long_only,4
S070821,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.15,robust_0.25c,observed_yes_long_only,4
S070822,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.18,none,observed_yes_long_only,3
S070823,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.18,robust_0.10c,observed_yes_long_only,4
S070824,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.18,robust_0.25c,observed_yes_long_only,4
S070825,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.2,none,observed_yes_long_only,3
S070826,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.2,robust_0.10c,observed_yes_long_only,4
S070827,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.2,robust_0.25c,observed_yes_long_only,4
S070828,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.25,none,observed_yes_long_only,3
S070829,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.25,robust_0.10c,observed_yes_long_only,4
S070830,matern,event_day_open,confirm_6h,long_only,2,one_share,roi,0.25,robust_0.25c,observed_yes_long_only,4
S070831,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.01,none,observed_yes_long_only,3
S070832,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.01,robust_0.10c,observed_yes_long_only,4
S070833,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.01,robust_0.25c,observed_yes_long_only,4
S070834,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.02,none,observed_yes_long_only,3
S070835,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.02,robust_0.10c,observed_yes_long_only,4
S070836,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.02,robust_0.25c,observed_yes_long_only,4
S070837,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.03,none,observed_yes_long_only,3
S070838,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.03,robust_0.10c,observed_yes_long_only,4
S070839,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.03,robust_0.25c,observed_yes_long_only,4
S070840,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.04,none,observed_yes_long_only,3
S070841,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.04,robust_0.10c,observed_yes_long_only,4
S070842,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.04,robust_0.25c,observed_yes_long_only,4
S070843,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.05,none,observed_yes_long_only,3
S070844,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.05,robust_0.10c,observed_yes_long_only,4
S070845,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.05,robust_0.25c,observed_yes_long_only,4
S070846,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.06,none,observed_yes_long_only,3
S070847,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.06,robust_0.10c,observed_yes_long_only,4
S070848,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.06,robust_0.25c,observed_yes_long_only,4
S070849,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.07,none,observed_yes_long_only,3
S070850,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.07,robust_0.10c,observed_yes_long_only,4
S070851,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.07,robust_0.25c,observed_yes_long_only,4
S070852,matern,event_day_open,confirm_6h,long_only,2,one_share,logit_gap,0.08,none,observed_yes_long_only,3
