event_date,market_id,decision_rule,p_market,decision_cutoff_utc,selected_price_timestamp_utc,price_staleness_hours,source_cutoff_column,source_price_timestamp_column,condition_id,event_id,event_slug,market_slug,question,canonical_label,event_type,contract_event_type,lower_bound_c,upper_bound_c,bound_reference_c,bound_reconstruction_applied,bound_reference_source,source_lower_bound_column,source_upper_bound_column,selected_yes_token_id,no_token_id,sample_block,source_block,decision_rule_order
2026-03-19,1609344,12h_prior,0.105,2026-03-18 04:00:00+00:00,2026-03-18 03:00:34+00:00,0.9905555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-24c,Will the highest temperature in Hong Kong be 24°C on March 19?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,49876605515183080888328511221418524643937427572367378711874446294155620015523,,march_may_baseline,march_may_baseline,1
2026-03-19,1609345,12h_prior,0.215,2026-03-18 04:00:00+00:00,2026-03-18 03:00:40+00:00,0.9888888888888888,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-25c,Will the highest temperature in Hong Kong be 25°C on March 19?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,58255877209506276757395985315962201378432754743544335956414400721811407209025,,march_may_baseline,march_may_baseline,1
2026-03-19,1609346,12h_prior,0.25,2026-03-18 04:00:00+00:00,2026-03-18 03:00:30+00:00,0.9916666666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-26c,Will the highest temperature in Hong Kong be 26°C on March 19?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,24762042096779966601488432413643803930851179036897482337508583017551372623713,,march_may_baseline,march_may_baseline,1
2026-03-19,1609347,12h_prior,0.32,2026-03-18 04:00:00+00:00,2026-03-18 03:00:31+00:00,0.9913888888888888,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-27c,Will the highest temperature in Hong Kong be 27°C on March 19?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,11857229487982202063200562415296796289271555091000987698268878301801826678005,,march_may_baseline,march_may_baseline,1
2026-03-19,1609348,12h_prior,0.155,2026-03-18 04:00:00+00:00,2026-03-18 03:00:27+00:00,0.9925,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-28corhigher,Will the highest temperature in Hong Kong be 28°C or higher on March 19?,28°C or higher,upper,upper_tail,28.0,,28.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,93249664553656843954425644598282848387760105568219245579096150666609197485978,,march_may_baseline,march_may_baseline,1
2026-03-19,1609338,6h_prior,0.0005,2026-03-18 10:00:00+00:00,2026-03-18 09:00:35+00:00,0.9902777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-18corbelow,Will the highest temperature in Hong Kong be 18°C or below on March 19?,18°C or below,lower,lower_tail_endpoint,,19.0,18.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,66728546636913381438287184123387568955943105833454696721546466213565130921220,,march_may_baseline,march_may_baseline,2
2026-03-19,1609339,6h_prior,0.0035,2026-03-18 10:00:00+00:00,2026-03-18 09:00:43+00:00,0.9880555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-19c,Will the highest temperature in Hong Kong be 19°C on March 19?,19°C,interior,interior_bin,19.0,20.0,19.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,111327742962296719107191162056033180829045697164415206391456323781676603034973,,march_may_baseline,march_may_baseline,2
2026-03-19,1609340,6h_prior,0.004,2026-03-18 10:00:00+00:00,2026-03-18 09:00:42+00:00,0.9883333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-20c,Will the highest temperature in Hong Kong be 20°C on March 19?,20°C,interior,interior_bin,20.0,21.0,20.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,33331969367428365469801839917865236033975877132756792676749966476776128222554,,march_may_baseline,march_may_baseline,2
2026-03-19,1609341,6h_prior,0.0035,2026-03-18 10:00:00+00:00,2026-03-18 09:00:56+00:00,0.9844444444444445,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-21c,Will the highest temperature in Hong Kong be 21°C on March 19?,21°C,interior,interior_bin,21.0,22.0,21.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,53037367002185492159295706167922652040897401640235496432151791691138525055341,,march_may_baseline,march_may_baseline,2
2026-03-19,1609342,6h_prior,0.004,2026-03-18 10:00:00+00:00,2026-03-18 09:00:54+00:00,0.985,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-22c,Will the highest temperature in Hong Kong be 22°C on March 19?,22°C,interior,interior_bin,22.0,23.0,22.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,79187960723332863706622452381680494705039830276425331491162122163992604308333,,march_may_baseline,march_may_baseline,2
2026-03-19,1609343,6h_prior,0.011,2026-03-18 10:00:00+00:00,2026-03-18 09:00:48+00:00,0.9866666666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-23c,Will the highest temperature in Hong Kong be 23°C on March 19?,23°C,interior,interior_bin,23.0,24.0,23.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,15431830448012691091108550077442519840908831304557557953827441407855696839787,,march_may_baseline,march_may_baseline,2
2026-03-19,1609344,6h_prior,0.096,2026-03-18 10:00:00+00:00,2026-03-18 09:00:42+00:00,0.9883333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-24c,Will the highest temperature in Hong Kong be 24°C on March 19?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,49876605515183080888328511221418524643937427572367378711874446294155620015523,,march_may_baseline,march_may_baseline,2
2026-03-19,1609345,6h_prior,0.075,2026-03-18 10:00:00+00:00,2026-03-18 09:00:48+00:00,0.9866666666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-25c,Will the highest temperature in Hong Kong be 25°C on March 19?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,58255877209506276757395985315962201378432754743544335956414400721811407209025,,march_may_baseline,march_may_baseline,2
2026-03-19,1609346,6h_prior,0.3,2026-03-18 10:00:00+00:00,2026-03-18 09:00:38+00:00,0.9894444444444443,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-26c,Will the highest temperature in Hong Kong be 26°C on March 19?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,24762042096779966601488432413643803930851179036897482337508583017551372623713,,march_may_baseline,march_may_baseline,2
2026-03-19,1609347,6h_prior,0.29,2026-03-18 10:00:00+00:00,2026-03-18 09:00:38+00:00,0.9894444444444443,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-27c,Will the highest temperature in Hong Kong be 27°C on March 19?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,11857229487982202063200562415296796289271555091000987698268878301801826678005,,march_may_baseline,march_may_baseline,2
2026-03-19,1609348,6h_prior,0.37,2026-03-18 10:00:00+00:00,2026-03-18 09:00:35+00:00,0.9902777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-28corhigher,Will the highest temperature in Hong Kong be 28°C or higher on March 19?,28°C or higher,upper,upper_tail,28.0,,28.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,93249664553656843954425644598282848387760105568219245579096150666609197485978,,march_may_baseline,march_may_baseline,2
2026-03-19,1609338,event_day_open,0.002,2026-03-18 16:00:00+00:00,2026-03-18 15:00:31+00:00,0.9913888888888888,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-18corbelow,Will the highest temperature in Hong Kong be 18°C or below on March 19?,18°C or below,lower,lower_tail_endpoint,,19.0,18.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,66728546636913381438287184123387568955943105833454696721546466213565130921220,,march_may_baseline,march_may_baseline,3
2026-03-19,1609339,event_day_open,0.003,2026-03-18 16:00:00+00:00,2026-03-18 15:00:47+00:00,0.9869444444444444,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-19c,Will the highest temperature in Hong Kong be 19°C on March 19?,19°C,interior,interior_bin,19.0,20.0,19.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,111327742962296719107191162056033180829045697164415206391456323781676603034973,,march_may_baseline,march_may_baseline,3
2026-03-19,1609340,event_day_open,0.0035,2026-03-18 16:00:00+00:00,2026-03-18 15:00:45+00:00,0.9875,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-20c,Will the highest temperature in Hong Kong be 20°C on March 19?,20°C,interior,interior_bin,20.0,21.0,20.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,33331969367428365469801839917865236033975877132756792676749966476776128222554,,march_may_baseline,march_may_baseline,3
2026-03-19,1609341,event_day_open,0.0035,2026-03-18 16:00:00+00:00,2026-03-18 14:00:47+00:00,1.9869444444444444,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-21c,Will the highest temperature in Hong Kong be 21°C on March 19?,21°C,interior,interior_bin,21.0,22.0,21.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,53037367002185492159295706167922652040897401640235496432151791691138525055341,,march_may_baseline,march_may_baseline,3
2026-03-19,1609342,event_day_open,0.0065,2026-03-18 16:00:00+00:00,2026-03-18 14:00:45+00:00,1.9875,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-22c,Will the highest temperature in Hong Kong be 22°C on March 19?,22°C,interior,interior_bin,22.0,23.0,22.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,79187960723332863706622452381680494705039830276425331491162122163992604308333,,march_may_baseline,march_may_baseline,3
2026-03-19,1609343,event_day_open,0.0075,2026-03-18 16:00:00+00:00,2026-03-18 15:00:58+00:00,0.9838888888888888,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-23c,Will the highest temperature in Hong Kong be 23°C on March 19?,23°C,interior,interior_bin,23.0,24.0,23.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,15431830448012691091108550077442519840908831304557557953827441407855696839787,,march_may_baseline,march_may_baseline,3
2026-03-19,1609344,event_day_open,0.01,2026-03-18 16:00:00+00:00,2026-03-18 15:00:45+00:00,0.9875,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-24c,Will the highest temperature in Hong Kong be 24°C on March 19?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,49876605515183080888328511221418524643937427572367378711874446294155620015523,,march_may_baseline,march_may_baseline,3
2026-03-19,1609345,event_day_open,0.017,2026-03-18 16:00:00+00:00,2026-03-18 15:00:57+00:00,0.9841666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-25c,Will the highest temperature in Hong Kong be 25°C on March 19?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,58255877209506276757395985315962201378432754743544335956414400721811407209025,,march_may_baseline,march_may_baseline,3
2026-03-19,1609346,event_day_open,0.27,2026-03-18 16:00:00+00:00,2026-03-18 15:00:38+00:00,0.9894444444444443,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-26c,Will the highest temperature in Hong Kong be 26°C on March 19?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,24762042096779966601488432413643803930851179036897482337508583017551372623713,,march_may_baseline,march_may_baseline,3
2026-03-19,1609347,event_day_open,0.31,2026-03-18 16:00:00+00:00,2026-03-18 15:00:38+00:00,0.9894444444444443,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-27c,Will the highest temperature in Hong Kong be 27°C on March 19?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,11857229487982202063200562415296796289271555091000987698268878301801826678005,,march_may_baseline,march_may_baseline,3
2026-03-19,1609348,event_day_open,0.285,2026-03-18 16:00:00+00:00,2026-03-18 15:00:30+00:00,0.9916666666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-19-2026,highest-temperature-in-hong-kong-on-march-19-2026-28corhigher,Will the highest temperature in Hong Kong be 28°C or higher on March 19?,28°C or higher,upper,upper_tail,28.0,,28.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,93249664553656843954425644598282848387760105568219245579096150666609197485978,,march_may_baseline,march_may_baseline,3
2026-03-21,1626006,24h_prior,0.003,2026-03-19 16:00:00+00:00,2026-03-19 15:00:50+00:00,0.9861111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-21-2026,highest-temperature-in-hong-kong-on-march-21-2026-17corbelow,Will the highest temperature in Hong Kong be 17°C or below on March 21?,17°C or below,lower,lower_tail_endpoint,,18.0,17.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,108877812597976785287945800680591662770998265153262195019895235465116219204175,,march_may_baseline,march_may_baseline,0
2026-03-21,1626007,24h_prior,0.0055,2026-03-19 16:00:00+00:00,2026-03-19 15:00:37+00:00,0.9897222222222222,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-21-2026,highest-temperature-in-hong-kong-on-march-21-2026-18c,Will the highest temperature in Hong Kong be 18°C on March 21?,18°C,interior,interior_bin,18.0,19.0,18.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,10995773514615910108808686327047935393681504741600166218419762065251104715284,,march_may_baseline,march_may_baseline,0
2026-03-21,1626008,24h_prior,0.008,2026-03-19 16:00:00+00:00,2026-03-19 15:00:27+00:00,0.9925,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-21-2026,highest-temperature-in-hong-kong-on-march-21-2026-19c,Will the highest temperature in Hong Kong be 19°C on March 21?,19°C,interior,interior_bin,19.0,20.0,19.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,41844844727044056800876593712459454410509909484007963541844378081792705209199,,march_may_baseline,march_may_baseline,0
2026-03-21,1626009,24h_prior,0.0185,2026-03-19 16:00:00+00:00,2026-03-19 15:00:27+00:00,0.9925,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-march-21-2026,highest-temperature-in-hong-kong-on-march-21-2026-20c,Will the highest temperature in Hong Kong be 20°C on March 21?,20°C,interior,interior_bin,20.0,21.0,20.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,68337647360620716571575822505322617404495513758825214568120233317105736908487,,march_may_baseline,march_may_baseline,0
