request_id,run_date,run_init_utc,run_parameter,cycle_utc,cycle_role,retrieval_selected,required_for_core_design,run_period,weather_only_training_start,weather_only_training_end,forecast_start_hkt,forecast_end_hkt,first_local_date_covered,last_local_date_covered,forecast_hours,model,hourly_variable,timezone,temperature_unit,cell_selection,latitude,longitude,endpoint,request_url,cache_path,request_status,network_request_made,market_price_accessed,outcome_accessed,repair_role,original_core_cycle,validation_rule
ifs_20251210_06,2025-12-10,2025-12-10 06:00:00+00:00,2025-12-10T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-10T14:00:00+00:00,2025-12-20T13:00:00+00:00,2025-12-10,2025-12-20,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-10T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251210_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251210_18,2025-12-10,2025-12-10 18:00:00+00:00,2025-12-10T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-11T02:00:00+00:00,2025-12-21T01:00:00+00:00,2025-12-11,2025-12-21,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-10T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251210_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251211_06,2025-12-11,2025-12-11 06:00:00+00:00,2025-12-11T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-11T14:00:00+00:00,2025-12-21T13:00:00+00:00,2025-12-11,2025-12-21,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-11T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251211_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251211_18,2025-12-11,2025-12-11 18:00:00+00:00,2025-12-11T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-12T02:00:00+00:00,2025-12-22T01:00:00+00:00,2025-12-12,2025-12-22,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-11T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251211_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251212_06,2025-12-12,2025-12-12 06:00:00+00:00,2025-12-12T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-12T14:00:00+00:00,2025-12-22T13:00:00+00:00,2025-12-12,2025-12-22,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-12T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251212_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251212_18,2025-12-12,2025-12-12 18:00:00+00:00,2025-12-12T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-13T02:00:00+00:00,2025-12-23T01:00:00+00:00,2025-12-13,2025-12-23,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-12T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251212_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251213_06,2025-12-13,2025-12-13 06:00:00+00:00,2025-12-13T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-13T14:00:00+00:00,2025-12-23T13:00:00+00:00,2025-12-13,2025-12-23,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-13T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251213_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251213_18,2025-12-13,2025-12-13 18:00:00+00:00,2025-12-13T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-14T02:00:00+00:00,2025-12-24T01:00:00+00:00,2025-12-14,2025-12-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-13T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251213_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251214_06,2025-12-14,2025-12-14 06:00:00+00:00,2025-12-14T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-14T14:00:00+00:00,2025-12-24T13:00:00+00:00,2025-12-14,2025-12-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251214_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251214_18,2025-12-14,2025-12-14 18:00:00+00:00,2025-12-14T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-15T02:00:00+00:00,2025-12-25T01:00:00+00:00,2025-12-15,2025-12-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251214_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251215_06,2025-12-15,2025-12-15 06:00:00+00:00,2025-12-15T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-15T14:00:00+00:00,2025-12-25T13:00:00+00:00,2025-12-15,2025-12-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251215_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251215_18,2025-12-15,2025-12-15 18:00:00+00:00,2025-12-15T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-16T02:00:00+00:00,2025-12-26T01:00:00+00:00,2025-12-16,2025-12-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251215_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251216_06,2025-12-16,2025-12-16 06:00:00+00:00,2025-12-16T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-16T14:00:00+00:00,2025-12-26T13:00:00+00:00,2025-12-16,2025-12-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-16T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251216_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251216_18,2025-12-16,2025-12-16 18:00:00+00:00,2025-12-16T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-17T02:00:00+00:00,2025-12-27T01:00:00+00:00,2025-12-17,2025-12-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-16T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251216_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251217_06,2025-12-17,2025-12-17 06:00:00+00:00,2025-12-17T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-17T14:00:00+00:00,2025-12-27T13:00:00+00:00,2025-12-17,2025-12-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-17T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251217_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251217_18,2025-12-17,2025-12-17 18:00:00+00:00,2025-12-17T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-18T02:00:00+00:00,2025-12-28T01:00:00+00:00,2025-12-18,2025-12-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-17T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251217_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251218_06,2025-12-18,2025-12-18 06:00:00+00:00,2025-12-18T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-18T14:00:00+00:00,2025-12-28T13:00:00+00:00,2025-12-18,2025-12-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-18T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251218_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251218_18,2025-12-18,2025-12-18 18:00:00+00:00,2025-12-18T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-19T02:00:00+00:00,2025-12-29T01:00:00+00:00,2025-12-19,2025-12-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-18T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251218_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251219_06,2025-12-19,2025-12-19 06:00:00+00:00,2025-12-19T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-19T14:00:00+00:00,2025-12-29T13:00:00+00:00,2025-12-19,2025-12-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251219_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251219_18,2025-12-19,2025-12-19 18:00:00+00:00,2025-12-19T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-20T02:00:00+00:00,2025-12-30T01:00:00+00:00,2025-12-20,2025-12-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251219_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251220_06,2025-12-20,2025-12-20 06:00:00+00:00,2025-12-20T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-20T14:00:00+00:00,2025-12-30T13:00:00+00:00,2025-12-20,2025-12-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251220_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251220_18,2025-12-20,2025-12-20 18:00:00+00:00,2025-12-20T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-21T02:00:00+00:00,2025-12-31T01:00:00+00:00,2025-12-21,2025-12-31,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251220_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251221_06,2025-12-21,2025-12-21 06:00:00+00:00,2025-12-21T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-21T14:00:00+00:00,2025-12-31T13:00:00+00:00,2025-12-21,2025-12-31,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-21T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251221_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251221_18,2025-12-21,2025-12-21 18:00:00+00:00,2025-12-21T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-22T02:00:00+00:00,2026-01-01T01:00:00+00:00,2025-12-22,2026-01-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-21T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251221_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251222_06,2025-12-22,2025-12-22 06:00:00+00:00,2025-12-22T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-22T14:00:00+00:00,2026-01-01T13:00:00+00:00,2025-12-22,2026-01-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-22T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251222_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251222_18,2025-12-22,2025-12-22 18:00:00+00:00,2025-12-22T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-23T02:00:00+00:00,2026-01-02T01:00:00+00:00,2025-12-23,2026-01-02,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-22T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251222_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251223_06,2025-12-23,2025-12-23 06:00:00+00:00,2025-12-23T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-23T14:00:00+00:00,2026-01-02T13:00:00+00:00,2025-12-23,2026-01-02,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-23T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251223_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251223_18,2025-12-23,2025-12-23 18:00:00+00:00,2025-12-23T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-24T02:00:00+00:00,2026-01-03T01:00:00+00:00,2025-12-24,2026-01-03,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-23T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251223_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251224_06,2025-12-24,2025-12-24 06:00:00+00:00,2025-12-24T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-24T14:00:00+00:00,2026-01-03T13:00:00+00:00,2025-12-24,2026-01-03,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-24T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251224_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251224_18,2025-12-24,2025-12-24 18:00:00+00:00,2025-12-24T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-25T02:00:00+00:00,2026-01-04T01:00:00+00:00,2025-12-25,2026-01-04,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-24T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251224_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251225_06,2025-12-25,2025-12-25 06:00:00+00:00,2025-12-25T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-25T14:00:00+00:00,2026-01-04T13:00:00+00:00,2025-12-25,2026-01-04,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-25T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251225_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
