repair_order,request_id,run_date,run_init_utc,cycle_utc,repair_role,request_url,cache_path,status,failure_type,attempts,network_retrieved,cache_reused,response_sha256,compressed_file_sha256,compressed_file_bytes,hourly_rows,nonmissing_temperature_rows,missing_temperature_rows,daily_rows,complete_local_day_count,first_complete_local_date,last_complete_local_date,returned_timezone,error,market_price_accessed,outcome_accessed
185,ifs_20250919_18,2025-09-19,2025-09-19 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250919_18.json.gz,DOWNLOADED_VALID,,1,True,False,1f674cf842decc6a8acd4018bf2d8d127e172b1e2de0100dc588fb540872f12c,bd2db329377883da01b790e6aa34484c29715b7e4642e64cc2cd2c2074694c40,983,240,145,95,11,5,2025-09-21,2025-09-25,Asia/Hong_Kong,,False,False
186,ifs_20250920_00,2025-09-20,2025-09-20 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-20T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250920_00.json.gz,FAILED,no_complete_local_day,1,False,False,45f3e3814fec43025d6c4917bc27beb09adcd813468a60c213e5e2bdcb09b683,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
187,ifs_20250920_06,2025-09-20,2025-09-20 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250920_06.json.gz,DOWNLOADED_VALID,,1,True,False,b7c942a4321f901a8b5129a2e1f8606a956d63357be11a1657dfbba9737aeb4d,ea88d24331c85aec0e98babf9e9a76c9f5f43ab1c20ba41671d9f3efe172eba3,978,240,145,95,11,5,2025-09-21,2025-09-25,Asia/Hong_Kong,,False,False
188,ifs_20250920_18,2025-09-20,2025-09-20 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250920_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-20T18:00Z""}",False,False
189,ifs_20250921_00,2025-09-21,2025-09-21 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-21T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250921_00.json.gz,FAILED,no_complete_local_day,1,False,False,7f8e6216f794e1c30ba60de8aa884886f733f542edac2de52934f9c73e9ee741,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
190,ifs_20250921_06,2025-09-21,2025-09-21 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-21T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250921_06.json.gz,DOWNLOADED_VALID,,1,True,False,e781a959eda7325c949ca73e94a82f0eccf6675da234a3a108428f879c8bb878,71a5cc4e57d5b8d02356d1b7923218585d20750e33c727cfe53edde17daa1f75,1002,240,145,95,11,5,2025-09-22,2025-09-26,Asia/Hong_Kong,,False,False
191,ifs_20250921_18,2025-09-21,2025-09-21 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-21T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250921_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-21T18:00Z"",""error"":true}",False,False
192,ifs_20250923_06,2025-09-23,2025-09-23 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-23T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250923_06.json.gz,DOWNLOADED_VALID,,1,True,False,8941e0d2fa0508a045af808b6f5f599ab86e5112715350c369f7d55f9ae6ec37,f529fd51c1b45556336de2a8666c86c6851d105ad0633da546f90424c345011c,981,240,145,95,11,5,2025-09-24,2025-09-28,Asia/Hong_Kong,,False,False
193,ifs_20250923_18,2025-09-23,2025-09-23 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-23T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250923_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-23T18:00Z""}",False,False
194,ifs_20250924_06,2025-09-24,2025-09-24 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-24T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250924_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-24T06:00Z"",""error"":true}",False,False
195,ifs_20250924_12,2025-09-24,2025-09-24 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-24T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250924_12.json.gz,FAILED,no_complete_local_day,1,False,False,e240635004281d1c78481db5233853d985338951c1156b8e7b103de10b2c1a91,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
196,ifs_20250924_18,2025-09-24,2025-09-24 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-24T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250924_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-24T18:00Z""}",False,False
197,ifs_20250925_06,2025-09-25,2025-09-25 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-25T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250925_06.json.gz,DOWNLOADED_VALID,,1,True,False,95d2a127aa21d3ce0bdc1792852766afcd3bd1fd2b63e862239a607a0a81564a,b21249511e1a41054e9f1d99bafab42d3593b39357ea97ed4583665bfaff0c91,995,240,145,95,11,5,2025-09-26,2025-09-30,Asia/Hong_Kong,,False,False
198,ifs_20250925_18,2025-09-25,2025-09-25 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-25T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250925_18.json.gz,DOWNLOADED_VALID,,1,True,False,b0ce56ad951bdbdd58e9de16d37812f7ee71ecd65f34b5aaf305652ab9f89f4d,704e5c66c575e9a79cfc8795d75d232240e2d469264444f161a7c58a521097a5,991,240,145,95,11,5,2025-09-27,2025-10-01,Asia/Hong_Kong,,False,False
199,ifs_20250926_06,2025-09-26,2025-09-26 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-26T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250926_06.json.gz,DOWNLOADED_VALID,,1,True,False,1e36de2b05a2472041df5d7b75cf2718caad28d942b711f9fc39bb59d82fb2a3,1a5502dde6d5c5dd5618a5f5d9d0d4f37a8f3c61174c0f5bc5acb86e4d8c1d58,995,240,145,95,11,5,2025-09-27,2025-10-01,Asia/Hong_Kong,,False,False
200,ifs_20250926_18,2025-09-26,2025-09-26 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-26T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250926_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-26T18:00Z""}",False,False
201,ifs_20250927_06,2025-09-27,2025-09-27 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-27T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250927_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-27T06:00Z""}",False,False
202,ifs_20250927_12,2025-09-27,2025-09-27 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-27T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250927_12.json.gz,FAILED,no_complete_local_day,1,False,False,0ba4d30b83fd747c4d6e5645f025816b660686c30191bf7c2195edb2c3d2bea6,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
203,ifs_20250927_18,2025-09-27,2025-09-27 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-27T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250927_18.json.gz,DOWNLOADED_VALID,,1,True,False,4de9761a06e547a3d21962a383a9cdbc6ff21c15f92a9defa5a3cc7d85060dbe,507fc643f03c57a5cfef8620f6473d80f6664776a137668050b28d7054840e21,987,240,145,95,11,5,2025-09-29,2025-10-03,Asia/Hong_Kong,,False,False
204,ifs_20250928_00,2025-09-28,2025-09-28 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-28T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250928_00.json.gz,FAILED,no_complete_local_day,1,False,False,592f08dcb737b12c8e9f97d61b7ceb0ec390f46641113709389df083feeaa3c6,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
205,ifs_20250928_06,2025-09-28,2025-09-28 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-28T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250928_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-09-28T06:00Z""}",False,False
206,ifs_20250928_12,2025-09-28,2025-09-28 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-28T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250928_12.json.gz,FAILED,no_complete_local_day,1,False,False,589fe62cf7262b466ec60b508269fc732caa1b00676897ab0e64d51cc188746f,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
207,ifs_20250928_18,2025-09-28,2025-09-28 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-28T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250928_18.json.gz,DOWNLOADED_VALID,,1,True,False,2eacac7afdd3fdb6c71093699153fd5f679250deb8ea7853059e56753299114c,bec035e9738b529a407456e97cf685388e98c24d2ccd6ecfe6692d8ffaed29a2,979,240,145,95,11,5,2025-09-30,2025-10-04,Asia/Hong_Kong,,False,False
208,ifs_20251203_00,2025-12-03,2025-12-03 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-03T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251203_00.json.gz,FAILED,no_complete_local_day,1,False,False,c3cc218e310a20378c246b1b78c84c13e75ee4c6958b59c464ccb2b8bb380131,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
209,ifs_20251203_06,2025-12-03,2025-12-03 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-03T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251203_06.json.gz,FAILED,no_complete_local_day,1,False,False,f4e7393954bd80c76fd97ec020f931926157cb89171f733a1f9f376711319d54,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
210,ifs_20251203_18,2025-12-03,2025-12-03 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-03T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251203_18.json.gz,DOWNLOADED_VALID,,1,True,False,d0426ce80b996dfd80d1e18f66c63e4c49265e985623faa3418136bdd4b70456,b2608d0d1b365f194e72770f3c1df005d3067fec34513215bd61fa5894696246,1007,240,145,95,11,5,2025-12-05,2025-12-09,Asia/Hong_Kong,,False,False
211,ifs_20251205_00,2025-12-05,2025-12-05 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-05T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251205_00.json.gz,FAILED,no_complete_local_day,1,False,False,cfa1c7f7b64fd5df1f6e66428e95c3cd6c078a37ceedee8e7cf9e72ee3f0a08c,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
212,ifs_20251205_06,2025-12-05,2025-12-05 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-05T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251205_06.json.gz,DOWNLOADED_VALID,,1,True,False,d81ce5c4d914a9dedf938a877f97cadc4498948aa865f7a67973b776d23b845f,a551429982b7dcedd93ade36d819793cd7848b48dc70a1907f5ed2ae583df634,1015,240,145,95,11,5,2025-12-06,2025-12-10,Asia/Hong_Kong,,False,False
213,ifs_20251205_18,2025-12-05,2025-12-05 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-05T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251205_18.json.gz,FAILED,no_complete_local_day,1,False,False,d6ebf2e63d73a1a3b2e73fa70ac9684fbcc353afec0243a1ffca5f2118b2cefd,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
214,ifs_20251206_06,2025-12-06,2025-12-06 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-06T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251206_06.json.gz,FAILED,no_complete_local_day,1,False,False,89a6109e1f4d86cafe238a4df2e4fe8e16d900ec20a294b800f8f9e900360620,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
215,ifs_20251206_18,2025-12-06,2025-12-06 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-06T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251206_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-06T18:00Z""}",False,False
216,ifs_20251208_06,2025-12-08,2025-12-08 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-08T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251208_06.json.gz,DOWNLOADED_VALID,,1,True,False,b1070d4ed1fd940c069ce08333baff2031fc45d310b9a035c29dbb997cad562d,cf11036c40f7515710144a8c0417c6b6779782b9403e59a14cf72aa017d19f3a,1004,240,145,95,11,5,2025-12-09,2025-12-13,Asia/Hong_Kong,,False,False
