event_slug,threshold_K,yes_token_id,decision_rule,cutoff_utc,lookback_hours,interval,fidelity,status_code,history_rows,raw_path,request_url,text_preview
highest-temperature-in-hong-kong-on-may-23-2026,33.0,13885238404632021210234084656747082937265188231346930067843245471750306078365,last_price_before_12h_prior,2026-05-22 04:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-23-2026__K33.0__138852384046320212102340__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=13885238404632021210234084656747082937265188231346930067843245471750306078365&interval=1m&fidelity=60&startTs=1779411600&endTs=1779422400,"{""history"":[{""t"":1779411607,""p"":0.265},{""t"":1779415205,""p"":0.315},{""t"":1779418812,""p"":0.315}]}
"
highest-temperature-in-hong-kong-on-may-23-2026,33.0,13885238404632021210234084656747082937265188231346930067843245471750306078365,last_price_before_6h_prior,2026-05-22 10:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-23-2026__K33.0__138852384046320212102340__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=13885238404632021210234084656747082937265188231346930067843245471750306078365&interval=1m&fidelity=60&startTs=1779433200&endTs=1779444000,"{""history"":[{""t"":1779433212,""p"":0.145},{""t"":1779436805,""p"":0.125},{""t"":1779440411,""p"":0.115}]}
"
highest-temperature-in-hong-kong-on-may-24-2026,32.0,2292389363234693199225297710084052433953288190368852433872195660564045814091,last_price_before_event_day_hkt,2026-05-23 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-24-2026__K32.0__229238936323469319922529__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=2292389363234693199225297710084052433953288190368852433872195660564045814091&interval=1m&fidelity=60&startTs=1779541200&endTs=1779552000,"{""history"":[{""t"":1779541206,""p"":0.345},{""t"":1779544805,""p"":0.365},{""t"":1779548407,""p"":0.36}]}
"
highest-temperature-in-hong-kong-on-may-24-2026,32.0,2292389363234693199225297710084052433953288190368852433872195660564045814091,last_price_before_24h_prior,2026-05-22 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-24-2026__K32.0__229238936323469319922529__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=2292389363234693199225297710084052433953288190368852433872195660564045814091&interval=1m&fidelity=60&startTs=1779454800&endTs=1779465600,"{""history"":[{""t"":1779454805,""p"":0.37},{""t"":1779458410,""p"":0.37},{""t"":1779462010,""p"":0.355}]}
"
highest-temperature-in-hong-kong-on-may-24-2026,32.0,2292389363234693199225297710084052433953288190368852433872195660564045814091,last_price_before_12h_prior,2026-05-23 04:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-24-2026__K32.0__229238936323469319922529__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=2292389363234693199225297710084052433953288190368852433872195660564045814091&interval=1m&fidelity=60&startTs=1779498000&endTs=1779508800,"{""history"":[{""t"":1779498019,""p"":0.41},{""t"":1779501607,""p"":0.405},{""t"":1779505210,""p"":0.365}]}
"
highest-temperature-in-hong-kong-on-may-24-2026,32.0,2292389363234693199225297710084052433953288190368852433872195660564045814091,last_price_before_6h_prior,2026-05-23 10:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-24-2026__K32.0__229238936323469319922529__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=2292389363234693199225297710084052433953288190368852433872195660564045814091&interval=1m&fidelity=60&startTs=1779519600&endTs=1779530400,"{""history"":[{""t"":1779519609,""p"":0.295},{""t"":1779523217,""p"":0.28},{""t"":1779526805,""p"":0.305}]}
"
highest-temperature-in-hong-kong-on-may-25-2026,33.0,108993080874681154225348790833554463477688847784005085894606798101769832220600,last_price_before_event_day_hkt,2026-05-24 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-25-2026__K33.0__108993080874681154225348__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=108993080874681154225348790833554463477688847784005085894606798101769832220600&interval=1m&fidelity=60&startTs=1779627600&endTs=1779638400,"{""history"":[{""t"":1779627605,""p"":0.125},{""t"":1779631205,""p"":0.125},{""t"":1779634806,""p"":0.115}]}
"
highest-temperature-in-hong-kong-on-may-25-2026,33.0,108993080874681154225348790833554463477688847784005085894606798101769832220600,last_price_before_24h_prior,2026-05-23 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-25-2026__K33.0__108993080874681154225348__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=108993080874681154225348790833554463477688847784005085894606798101769832220600&interval=1m&fidelity=60&startTs=1779541200&endTs=1779552000,"{""history"":[{""t"":1779541205,""p"":0.11},{""t"":1779544804,""p"":0.115},{""t"":1779548405,""p"":0.115}]}
"
highest-temperature-in-hong-kong-on-may-25-2026,33.0,108993080874681154225348790833554463477688847784005085894606798101769832220600,last_price_before_12h_prior,2026-05-24 04:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-25-2026__K33.0__108993080874681154225348__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=108993080874681154225348790833554463477688847784005085894606798101769832220600&interval=1m&fidelity=60&startTs=1779584400&endTs=1779595200,"{""history"":[{""t"":1779584404,""p"":0.105},{""t"":1779588004,""p"":0.1},{""t"":1779591607,""p"":0.095}]}
"
highest-temperature-in-hong-kong-on-may-25-2026,33.0,108993080874681154225348790833554463477688847784005085894606798101769832220600,last_price_before_6h_prior,2026-05-24 10:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-25-2026__K33.0__108993080874681154225348__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=108993080874681154225348790833554463477688847784005085894606798101769832220600&interval=1m&fidelity=60&startTs=1779606000&endTs=1779616800,"{""history"":[{""t"":1779606005,""p"":0.105},{""t"":1779609604,""p"":0.12},{""t"":1779613206,""p"":0.115}]}
"
highest-temperature-in-hong-kong-on-may-26-2026,33.0,28599374026392020312449333680833484185411779508783126250176214786332359406939,last_price_before_event_day_hkt,2026-05-25 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-26-2026__K33.0__285993740263920203124493__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=28599374026392020312449333680833484185411779508783126250176214786332359406939&interval=1m&fidelity=60&startTs=1779714000&endTs=1779724800,"{""history"":[{""t"":1779714004,""p"":0.3},{""t"":1779717605,""p"":0.37},{""t"":1779721208,""p"":0.4}]}
"
highest-temperature-in-hong-kong-on-may-26-2026,33.0,28599374026392020312449333680833484185411779508783126250176214786332359406939,last_price_before_24h_prior,2026-05-24 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-26-2026__K33.0__285993740263920203124493__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=28599374026392020312449333680833484185411779508783126250176214786332359406939&interval=1m&fidelity=60&startTs=1779627600&endTs=1779638400,"{""history"":[{""t"":1779627606,""p"":0.335},{""t"":1779631206,""p"":0.34},{""t"":1779634808,""p"":0.34}]}
"
highest-temperature-in-hong-kong-on-may-26-2026,33.0,28599374026392020312449333680833484185411779508783126250176214786332359406939,last_price_before_12h_prior,2026-05-25 04:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-26-2026__K33.0__285993740263920203124493__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=28599374026392020312449333680833484185411779508783126250176214786332359406939&interval=1m&fidelity=60&startTs=1779670800&endTs=1779681600,"{""history"":[{""t"":1779670805,""p"":0.37},{""t"":1779674404,""p"":0.42},{""t"":1779678008,""p"":0.415}]}
"
highest-temperature-in-hong-kong-on-may-26-2026,33.0,28599374026392020312449333680833484185411779508783126250176214786332359406939,last_price_before_6h_prior,2026-05-25 10:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-26-2026__K33.0__285993740263920203124493__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=28599374026392020312449333680833484185411779508783126250176214786332359406939&interval=1m&fidelity=60&startTs=1779692400&endTs=1779703200,"{""history"":[{""t"":1779692408,""p"":0.435},{""t"":1779696006,""p"":0.4},{""t"":1779699607,""p"":0.42}]}
"
highest-temperature-in-hong-kong-on-may-27-2026,34.0,50463414537717792045556088257094895883848325047457201364165268111805754776556,last_price_before_event_day_hkt,2026-05-26 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-27-2026__K34.0__504634145377177920455560__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=50463414537717792045556088257094895883848325047457201364165268111805754776556&interval=1m&fidelity=60&startTs=1779800400&endTs=1779811200,"{""history"":[{""t"":1779800404,""p"":0.06},{""t"":1779804003,""p"":0.06},{""t"":1779807605,""p"":0.09}]}
"
highest-temperature-in-hong-kong-on-may-27-2026,34.0,50463414537717792045556088257094895883848325047457201364165268111805754776556,last_price_before_24h_prior,2026-05-25 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-27-2026__K34.0__504634145377177920455560__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=50463414537717792045556088257094895883848325047457201364165268111805754776556&interval=1m&fidelity=60&startTs=1779714000&endTs=1779724800,"{""history"":[{""t"":1779714003,""p"":0.085},{""t"":1779717603,""p"":0.1},{""t"":1779721205,""p"":0.1}]}
"
highest-temperature-in-hong-kong-on-may-27-2026,34.0,50463414537717792045556088257094895883848325047457201364165268111805754776556,last_price_before_12h_prior,2026-05-26 04:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-27-2026__K34.0__504634145377177920455560__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=50463414537717792045556088257094895883848325047457201364165268111805754776556&interval=1m&fidelity=60&startTs=1779757200&endTs=1779768000,"{""history"":[{""t"":1779757205,""p"":0.095},{""t"":1779760804,""p"":0.085},{""t"":1779764403,""p"":0.085}]}
"
highest-temperature-in-hong-kong-on-may-27-2026,34.0,50463414537717792045556088257094895883848325047457201364165268111805754776556,last_price_before_6h_prior,2026-05-26 10:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-27-2026__K34.0__504634145377177920455560__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=50463414537717792045556088257094895883848325047457201364165268111805754776556&interval=1m&fidelity=60&startTs=1779778800&endTs=1779789600,"{""history"":[{""t"":1779778803,""p"":0.07},{""t"":1779782405,""p"":0.07},{""t"":1779786003,""p"":0.07}]}
"
highest-temperature-in-hong-kong-on-may-28-2026,33.0,18119920474528951542376790373152393306432118327099782597879574977207255263604,last_price_before_event_day_hkt,2026-05-27 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-28-2026__K33.0__181199204745289515423767__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=18119920474528951542376790373152393306432118327099782597879574977207255263604&interval=1m&fidelity=60&startTs=1779886800&endTs=1779897600,"{""history"":[{""t"":1779886804,""p"":0.84},{""t"":1779890407,""p"":0.825},{""t"":1779894007,""p"":0.845}]}
"
highest-temperature-in-hong-kong-on-may-28-2026,33.0,18119920474528951542376790373152393306432118327099782597879574977207255263604,last_price_before_24h_prior,2026-05-26 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-28-2026__K33.0__181199204745289515423767__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=18119920474528951542376790373152393306432118327099782597879574977207255263604&interval=1m&fidelity=60&startTs=1779800400&endTs=1779811200,"{""history"":[{""t"":1779800406,""p"":0.36},{""t"":1779804006,""p"":0.36},{""t"":1779807609,""p"":0.38}]}
"
highest-temperature-in-hong-kong-on-may-28-2026,33.0,18119920474528951542376790373152393306432118327099782597879574977207255263604,last_price_before_12h_prior,2026-05-27 04:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-28-2026__K33.0__181199204745289515423767__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=18119920474528951542376790373152393306432118327099782597879574977207255263604&interval=1m&fidelity=60&startTs=1779843600&endTs=1779854400,"{""history"":[{""t"":1779843605,""p"":0.425},{""t"":1779847204,""p"":0.435},{""t"":1779850807,""p"":0.49}]}
"
highest-temperature-in-hong-kong-on-may-28-2026,33.0,18119920474528951542376790373152393306432118327099782597879574977207255263604,last_price_before_6h_prior,2026-05-27 10:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-28-2026__K33.0__181199204745289515423767__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=18119920474528951542376790373152393306432118327099782597879574977207255263604&interval=1m&fidelity=60&startTs=1779865200&endTs=1779876000,"{""history"":[{""t"":1779865209,""p"":0.72},{""t"":1779868804,""p"":0.815},{""t"":1779872421,""p"":0.815}]}
"
highest-temperature-in-hong-kong-on-may-29-2026,34.0,108094532494892249246110269413642923119024947249449577483591208150600892487393,last_price_before_event_day_hkt,2026-05-28 16:00:00+00:00,3,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-may-29-2026__K34.0__108094532494892249246110__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=108094532494892249246110269413642923119024947249449577483591208150600892487393&interval=1m&fidelity=60&startTs=1779973200&endTs=1779984000,"{""history"":[{""t"":1779973208,""p"":0.795},{""t"":1779976809,""p"":0.795},{""t"":1779980417,""p"":0.875}]}
"
