pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_opportunities,n_trades,n_dates,total_net_pnl,mean_net_pnl_per_trade,positive_trade_rate
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,37,10,-3.2969999999999997,-0.0891081081081081,0.08108108108108109
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,22,10,-2.0189999999999997,-0.09177272727272728,0.09090909090909091
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,69,10,0.8645000000000007,0.012528985507246381,0.10144927536231885
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,35,10,0.6045000000000003,0.017271428571428573,0.14285714285714285
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,25,10,0.04499999999999993,0.001800000000000006,0.16
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,82,10,2.1980000000000004,0.026804878048780494,0.13414634146341464
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,43,10,0.4239999999999998,0.009860465116279069,0.16279069767441862
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,21,9,-0.15800000000000014,-0.007523809523809531,0.14285714285714285
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-2.215,-0.05151162790697674,0.16279069767441862
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,34,10,-1.9749999999999999,-0.05808823529411764,0.20588235294117646
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,25,10,-0.94,-0.037599999999999995,0.24
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,44,10,-2.904,-0.066,0.18181818181818182
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-2.719,-0.07552777777777778,0.2222222222222222
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,26,10,-1.656,-0.06369230769230769,0.19230769230769232
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,35,10,-1.435,-0.04099999999999999,0.14285714285714285
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,30,10,-1.4249999999999998,-0.047499999999999994,0.16666666666666666
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,26,10,-0.993,-0.0381923076923077,0.19230769230769232
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,46,10,0.4005000000000003,0.008706521739130436,0.21739130434782608
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,36,10,1.0060000000000002,0.027944444444444445,0.2777777777777778
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,26,9,-0.22849999999999993,-0.008788461538461544,0.23076923076923078
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,32,10,1.8025,0.05632812500000001,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,26,10,1.715,0.06596153846153846,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,14,5,4.345,0.31035714285714283,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,29,9,2.4025000000000003,0.08284482758620691,0.6206896551724138
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,20,8,2.6,0.13,0.65
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,7,5,1.675,0.2392857142857143,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,32,9,1.9265,0.060203124999999996,0.375
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,28,9,1.5724999999999998,0.05616071428571428,0.39285714285714285
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,20,7,1.272,0.06359999999999999,0.35
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,36,10,1.6079999999999999,0.04466666666666666,0.3611111111111111
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,28,9,1.7514999999999998,0.06255357142857142,0.35714285714285715
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,18,9,2.0065,0.11147222222222222,0.4444444444444444
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,37,9,1.1505,0.031094594594594592,0.35135135135135137
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,25,8,1.616,0.06463999999999999,0.48
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,20,8,2.09,0.1045,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,32,10,1.3215000000000001,0.041296875000000004,0.4375
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,19,9,2.0345,0.10707894736842109,0.5789473684210527
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,9,7,1.8450000000000002,0.20500000000000002,0.7777777777777778
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,36,10,1.7550000000000001,0.048749999999999995,0.3055555555555556
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,32,9,1.5910000000000002,0.04971875,0.3125
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,22,8,1.902,0.08645454545454546,0.4090909090909091
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,43,10,0.6060000000000001,0.014093023255813951,0.2558139534883721
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,36,10,0.7915,0.021986111111111113,0.2777777777777778
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,20,10,1.5415,0.077075,0.4
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,55,10,-0.9634999999999998,-0.01751818181818182,0.2545454545454545
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,49,10,-1.8329999999999995,-0.03740816326530612,0.2653061224489796
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,37,8,-1.2435,-0.0336081081081081,0.2972972972972973
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,52,10,-0.1359999999999999,-0.002615384615384608,0.28846153846153844
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,40,10,0.2980000000000002,0.007450000000000001,0.35
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,31,9,-0.15999999999999992,-0.0051612903225806426,0.3548387096774194
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,47,10,1.5570000000000002,0.03312765957446809,0.2765957446808511
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,43,10,1.7085000000000001,0.039732558139534885,0.3023255813953488
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,32,9,0.679,0.02121875000000001,0.28125
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.0,empirical_q75,0.75,0.9986111111111112,False,110,56,10,-1.47,-0.02624999999999999,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.0,empirical_q75,0.75,0.9986111111111112,False,110,47,10,-0.5314999999999996,-0.011308510638297865,0.23404255319148937
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.0,empirical_q75,0.75,0.9986111111111112,False,110,37,10,-0.4319999999999997,-0.011675675675675668,0.24324324324324326
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,96,10,-3.4524999999999992,-0.03596354166666666,0.08333333333333333
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-3.2535,-0.0637941176470588,0.09803921568627451
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,33,10,-0.5520000000000003,-0.01672727272727273,0.15151515151515152
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,89,10,-3.095999999999999,-0.03478651685393259,0.07865168539325842
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,49,10,-2.0885,-0.04262244897959183,0.12244897959183673
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,31,10,-0.4180000000000002,-0.013483870967741934,0.16129032258064516
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,94,10,2.436,0.02591489361702128,0.11702127659574468
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,51,10,2.186,0.04286274509803922,0.17647058823529413
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,34,10,0.9199999999999999,0.027058823529411767,0.17647058823529413
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,95,10,1.7055000000000002,0.017952631578947376,0.11578947368421053
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,50,10,0.3639999999999999,0.007279999999999997,0.14
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,26,10,-0.21450000000000014,-0.008250000000000006,0.11538461538461539
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,53,10,-2.202,-0.041547169811320755,0.1509433962264151
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,44,10,-1.962,-0.0445909090909091,0.18181818181818182
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,32,10,-0.9019999999999999,-0.0281875,0.21875
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,56,10,-1.6955,-0.03027678571428571,0.19642857142857142
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,46,10,-1.493,-0.03245652173913043,0.2391304347826087
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,35,10,-0.4235000000000003,-0.012100000000000008,0.22857142857142856
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,51,10,0.14650000000000019,0.0028725490196078425,0.17647058823529413
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,43,10,0.16849999999999998,0.003918604651162796,0.20930232558139536
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,35,10,0.6485000000000001,0.018528571428571426,0.2571428571428571
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,55,10,0.4755000000000005,0.00864545454545455,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,43,10,1.0845000000000002,0.025220930232558135,0.2558139534883721
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,31,9,-0.12949999999999973,-0.004177419354838715,0.22580645161290322
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,39,10,1.1785,0.03021794871794872,0.48717948717948717
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,32,10,0.9710000000000001,0.03034374999999999,0.46875
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,14,5,4.345,0.31035714285714283,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,36,10,2.0745,0.057625,0.6111111111111112
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,22,8,2.0500000000000003,0.0931818181818182,0.6363636363636364
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,7,5,1.675,0.2392857142857143,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,43,10,0.4275000000000003,0.009941860465116276,0.3488372093023256
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,34,10,1.101,0.03238235294117647,0.38235294117647056
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,23,8,1.1454999999999997,0.04980434782608696,0.34782608695652173
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,41,10,1.4219999999999997,0.034682926829268296,0.34146341463414637
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,30,9,1.6164999999999998,0.05388333333333331,0.36666666666666664
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,19,9,1.4415,0.07586842105263158,0.42105263157894735
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,43,10,0.659,0.015325581395348838,0.3488372093023256
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,30,9,1.0645000000000002,0.03548333333333333,0.43333333333333335
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,22,9,2.4050000000000002,0.10931818181818183,0.5909090909090909
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,41,10,0.2245000000000001,0.005475609756097552,0.43902439024390244
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,25,10,2.4515,0.09806,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,12,9,1.935,0.16125,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,51,10,0.6400000000000002,0.012549019607843149,0.27450980392156865
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,41,9,1.0115000000000003,0.024670731707317074,0.2926829268292683
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,27,9,1.1455000000000002,0.042425925925925916,0.37037037037037035
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,51,10,0.4115000000000002,0.008068627450980392,0.23529411764705882
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,41,10,0.6054999999999998,0.014768292682926835,0.2682926829268293
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,23,10,1.394,0.06060869565217394,0.391304347826087
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,67,10,-1.2839999999999998,-0.019164179104477614,0.2537313432835821
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,59,10,-2.0805,-0.03526271186440678,0.2711864406779661
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,44,9,-1.8399999999999996,-0.04181818181818181,0.2727272727272727
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,67,10,-1.7549999999999994,-0.02619402985074626,0.2537313432835821
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,53,10,-1.3129999999999993,-0.024773584905660367,0.3018867924528302
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,40,10,-1.6419999999999997,-0.04104999999999999,0.325
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,68,10,0.526,0.007735294117647062,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,60,10,0.14199999999999985,0.0023666666666666697,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,45,10,-0.9464999999999997,-0.02103333333333332,0.2222222222222222
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.0,empirical_q90,0.9,0.9991666666666666,False,110,65,10,-1.6650000000000003,-0.025615384615384613,0.2
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.0,empirical_q90,0.9,0.9991666666666666,False,110,56,10,-0.7265000000000001,-0.012973214285714286,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.0,empirical_q90,0.9,0.9991666666666666,False,110,45,10,-0.6264999999999998,-0.013922222222222218,0.2222222222222222
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.0,unrestricted,,inf,True,110,96,10,-3.4524999999999992,-0.03596354166666666,0.08333333333333333
