replication,selected_gp_weight,selected_market_weight,minimum_bootstrap_categorical_log
679,0.319,0.681,1.3445050313186784
680,0.677,0.32299999999999995,1.4333771421864951
681,0.487,0.513,1.48485793533751
682,0.587,0.41300000000000003,1.4645831247523016
683,0.55,0.44999999999999996,1.554448489914559
684,0.876,0.124,1.5716082390478636
685,0.601,0.399,1.436066229379344
686,0.279,0.721,1.5268285308038865
687,0.472,0.528,1.5439604044409176
688,0.162,0.838,1.3181358267537082
689,0.138,0.862,1.3491774140890715
690,0.36,0.64,1.4283227897172301
691,0.37,0.63,1.4074737391083743
692,0.449,0.5509999999999999,1.4491832308058474
693,0.484,0.516,1.434305918867013
694,0.284,0.716,1.4008924158579021
695,0.644,0.356,1.4640065075494286
696,0.539,0.46099999999999997,1.4551601239606302
697,0.668,0.33199999999999996,1.3844452334382915
698,0.378,0.622,1.3805768268008687
699,0.367,0.633,1.509033187171576
700,0.161,0.839,1.3586904537010054
701,0.601,0.399,1.5762742230457736
702,0.636,0.364,1.4567645930011324
703,0.538,0.46199999999999997,1.5131843825327538
704,0.472,0.528,1.4239411843015082
705,0.556,0.44399999999999995,1.4039242832568644
706,0.522,0.478,1.4110255224621422
707,0.225,0.775,1.3350474424015477
708,0.597,0.403,1.4453793177548022
709,0.341,0.659,1.4998673642578828
710,0.493,0.507,1.4993527750204938
711,0.348,0.652,1.3760703146415825
712,0.475,0.525,1.444286622602665
713,0.326,0.6739999999999999,1.4619921282180672
714,0.737,0.263,1.4157461547879429
715,0.451,0.5489999999999999,1.3370636434533691
716,0.821,0.17900000000000005,1.5269145299300895
717,0.687,0.31299999999999994,1.5273925764469296
718,0.53,0.47,1.497402011103541
719,0.664,0.33599999999999997,1.4603166282138813
720,0.549,0.45099999999999996,1.4487784262543517
721,0.557,0.44299999999999995,1.4794655792327351
722,0.346,0.654,1.4329250920028131
723,0.859,0.14100000000000001,1.5641952761625666
724,0.37,0.63,1.4257441182548631
725,0.586,0.41400000000000003,1.4949271115298235
726,0.538,0.46199999999999997,1.4364249166659528
727,0.345,0.655,1.407267329154198
728,0.741,0.259,1.3955919364913763
729,0.36,0.64,1.4645227166218069
730,0.36,0.64,1.404921539688242
731,0.613,0.387,1.3889917484446208
732,0.492,0.508,1.378791560028068
733,0.685,0.31499999999999995,1.6061797390084303
734,0.305,0.6950000000000001,1.3798055737702732
735,0.341,0.659,1.3162834130037584
736,0.897,0.10299999999999998,1.5055541083877195
737,0.613,0.387,1.5379237303880806
738,0.616,0.384,1.4605154851037496
739,0.372,0.628,1.365649779225192
740,0.466,0.534,1.4144817959506553
741,0.426,0.5740000000000001,1.4356573693917862
742,0.629,0.371,1.449562841471351
743,0.589,0.41100000000000003,1.4731673349640835
744,0.501,0.499,1.447214484094829
745,0.498,0.502,1.505953985006367
746,0.345,0.655,1.3495980249462707
747,0.637,0.363,1.5546880059371349
748,0.299,0.7010000000000001,1.3956263277692476
749,0.511,0.489,1.4723413295744827
750,0.529,0.471,1.4302953176997655
751,0.538,0.46199999999999997,1.5098335708140131
752,0.458,0.542,1.4601783118404101
753,0.427,0.573,1.4481169026892033
754,0.348,0.652,1.4087147892324348
755,0.642,0.358,1.4467861340085846
756,0.408,0.5920000000000001,1.3557667780037437
757,0.511,0.489,1.5725461971521455
758,0.549,0.45099999999999996,1.484990845671758
759,0.353,0.647,1.4022989399077626
760,0.433,0.567,1.4948128831046374
761,0.616,0.384,1.434242890147698
762,0.406,0.594,1.4055345509210715
763,0.517,0.483,1.5285796332915111
764,0.406,0.594,1.4029316093420168
765,0.456,0.544,1.3640045865139885
766,0.427,0.573,1.3764979389447807
767,0.633,0.367,1.5315385209993924
768,0.444,0.556,1.41668856868156
769,0.631,0.369,1.458790848321133
770,0.514,0.486,1.53351360510769
771,0.729,0.271,1.534523030079443
772,0.767,0.23299999999999998,1.550893774303563
773,0.731,0.269,1.4718898549470723
774,0.577,0.42300000000000004,1.4892618150814627
775,0.208,0.792,1.4124800066459549
776,0.423,0.577,1.4405342482309427
777,0.607,0.393,1.4885966126453762
778,0.33,0.6699999999999999,1.32798827213665
779,0.749,0.251,1.4690216392528843
780,0.122,0.878,1.2561473045993354
781,0.35,0.65,1.4148053454922636
782,0.143,0.857,1.3502440982264297
783,0.583,0.41700000000000004,1.481363514293109
784,0.505,0.495,1.5225301299489997
785,0.111,0.889,1.391258204908318
786,0.342,0.6579999999999999,1.4300797484333205
787,0.111,0.889,1.2877301047532932
788,0.392,0.608,1.372690280227312
789,0.291,0.7090000000000001,1.3560493644849176
790,0.424,0.5760000000000001,1.4307206275838311
791,0.499,0.501,1.474252152937876
792,0.421,0.579,1.4191368757338276
793,0.366,0.634,1.4694794156835285
794,0.545,0.45499999999999996,1.470343641243833
795,0.511,0.489,1.5124080968687894
796,0.28,0.72,1.3853214555901558
797,0.453,0.5469999999999999,1.4302400327122002
798,0.578,0.42200000000000004,1.425571714247767
799,0.676,0.32399999999999995,1.4763059312306661
800,0.745,0.255,1.5674756808650168
801,0.565,0.43500000000000005,1.518500939886019
802,0.793,0.20699999999999996,1.4568695315502052
803,0.566,0.43400000000000005,1.410766350220787
804,0.5,0.5,1.4895169987795505
805,0.318,0.6819999999999999,1.4372197906286037
806,0.727,0.273,1.4871285289836425
807,0.794,0.20599999999999996,1.5545166450989627
808,0.379,0.621,1.365078934886443
809,0.303,0.6970000000000001,1.2360479146133005
810,0.465,0.5349999999999999,1.502691110967377
811,0.754,0.246,1.5189286632407928
812,0.338,0.6619999999999999,1.4131229415297788
813,0.55,0.44999999999999996,1.442689935058354
814,0.306,0.694,1.4517139421354097
815,0.439,0.5609999999999999,1.4152213354109104
816,0.353,0.647,1.3993770756422437
817,0.398,0.602,1.4737060183171813
818,0.306,0.694,1.413554957645605
819,0.257,0.743,1.3557050594303377
820,0.444,0.556,1.4429563554507063
821,0.699,0.30100000000000005,1.4599472213038085
822,0.317,0.683,1.3935612420738963
823,0.366,0.634,1.3581326855684281
824,0.333,0.667,1.388369827225909
825,0.527,0.473,1.4708559583260383
826,0.362,0.638,1.3797583410098397
827,0.472,0.528,1.4638042353245602
828,0.283,0.7170000000000001,1.4793388205489193
829,0.308,0.692,1.3930810516596253
830,0.437,0.563,1.433808796167949
831,0.695,0.30500000000000005,1.4932654805188597
832,0.29,0.71,1.4716161603657807
833,0.492,0.508,1.3788567656676511
834,0.358,0.642,1.441802462620755
835,0.198,0.802,1.392184648723439
836,0.421,0.579,1.4202908034975217
837,0.38,0.62,1.4112970315909845
838,0.318,0.6819999999999999,1.362359911526232
839,0.334,0.6659999999999999,1.4402986253162855
840,0.559,0.44099999999999995,1.521190729680595
841,0.807,0.19299999999999995,1.5755323203360205
842,0.416,0.5840000000000001,1.462913351095588
843,0.566,0.43400000000000005,1.4788193441925261
844,0.524,0.476,1.484314527635811
845,0.485,0.515,1.3743740787909393
846,0.429,0.571,1.3906198651228021
847,0.743,0.257,1.391619966178119
848,0.347,0.653,1.4166762357790659
849,0.502,0.498,1.557265875553754
850,0.367,0.633,1.4634751356759876
851,0.42,0.5800000000000001,1.457267647079432
852,0.194,0.806,1.3972378151565852
853,0.35,0.65,1.492128138377226
854,0.576,0.42400000000000004,1.4932344006371894
855,0.606,0.394,1.4990640687888557
856,0.75,0.25,1.4956515900000953
857,0.671,0.32899999999999996,1.452769549888726
858,0.567,0.43300000000000005,1.4654841550926687
859,0.363,0.637,1.482678729295195
860,0.604,0.396,1.5594291049766162
861,0.384,0.616,1.4506101590640175
862,0.433,0.567,1.4477410681962986
863,0.447,0.5529999999999999,1.4297298223060142
864,0.646,0.354,1.5012702721212559
865,0.48,0.52,1.4158385533310058
866,0.714,0.28600000000000003,1.502172348246518
867,0.501,0.499,1.4748322752021206
868,0.816,0.18400000000000005,1.5235753631876074
869,0.644,0.356,1.5048509862065576
870,0.296,0.704,1.4755559325147032
871,0.6,0.4,1.455103604446603
872,0.34,0.6599999999999999,1.4818269030380387
873,0.473,0.527,1.4650415049652221
874,0.284,0.716,1.4189855515747791
875,0.536,0.46399999999999997,1.47304324506487
876,0.333,0.667,1.4012920229294934
877,0.626,0.374,1.4216918513361287
878,0.278,0.722,1.443137402764695
879,0.318,0.6819999999999999,1.4272614837124113
880,0.471,0.529,1.452466424398699
881,0.464,0.536,1.4319875439200473
882,0.735,0.265,1.5001821972548472
883,0.361,0.639,1.3393321871003154
884,0.078,0.922,1.3444323317991922
885,0.504,0.496,1.4767722469246298
886,0.386,0.614,1.3202144631468666
887,0.28,0.72,1.3381424211420154
888,0.388,0.612,1.3784748641216025
889,0.412,0.5880000000000001,1.4501882088150087
890,0.448,0.552,1.3954227880749461
891,0.519,0.481,1.291963235261899
892,0.444,0.556,1.411038333896157
893,0.519,0.481,1.3992679809836424
894,0.471,0.529,1.4651802624833308
895,0.393,0.607,1.4613155332776178
896,0.496,0.504,1.5038253464072797
897,0.426,0.5740000000000001,1.4114758314582219
898,0.704,0.29600000000000004,1.4445281951917475
899,0.379,0.621,1.4365049592282264
900,0.879,0.121,1.39041727730568
901,0.576,0.42400000000000004,1.4089177032080926
902,0.429,0.571,1.3565563830615075
903,0.54,0.45999999999999996,1.3635350631648293
904,0.459,0.5409999999999999,1.4156539681620692
905,0.166,0.834,1.3407165417717952
906,0.744,0.256,1.446870456396872
907,0.082,0.918,1.2877463987559097
908,0.464,0.536,1.3652445198859928
909,0.254,0.746,1.4163308771331968
910,0.306,0.694,1.3820443576070662
911,0.746,0.254,1.506798687668656
912,0.297,0.7030000000000001,1.4088685812896646
913,0.51,0.49,1.4116756618771205
914,0.392,0.608,1.470989340786543
915,0.421,0.579,1.4216090727079365
916,0.53,0.47,1.4976707238417504
917,0.378,0.622,1.3936819030795604
918,0.353,0.647,1.4000279549388344
919,0.476,0.524,1.5209686945011358
920,0.456,0.544,1.495798605697905
921,0.218,0.782,1.3155334515436061
922,0.337,0.663,1.4775253601751694
923,0.333,0.667,1.4324850585510365
924,0.561,0.43899999999999995,1.5342450148555178
925,0.323,0.677,1.3957553503993083
926,0.901,0.09899999999999998,1.509289528291848
927,0.328,0.6719999999999999,1.435754218831715
928,0.491,0.509,1.4212141661819648
929,0.288,0.712,1.457570603807834
930,0.422,0.5780000000000001,1.4994686838418827
931,0.432,0.5680000000000001,1.466427172401946
932,0.281,0.719,1.4038005093862025
933,0.545,0.45499999999999996,1.553064317345733
934,0.548,0.45199999999999996,1.4600780155904078
935,0.736,0.264,1.477489360598555
936,0.719,0.281,1.4163747686905261
937,0.412,0.5880000000000001,1.4237390384985886
938,0.424,0.5760000000000001,1.3515262527943048
939,0.148,0.852,1.3394084194745726
940,0.385,0.615,1.4581634049733123
941,0.551,0.44899999999999995,1.3204152859984284
942,0.604,0.396,1.4153535808674242
943,0.484,0.516,1.3645687912457112
944,0.697,0.30300000000000005,1.509951254561021
945,0.596,0.404,1.5206489601744075
946,0.173,0.827,1.2778975907367758
947,0.426,0.5740000000000001,1.3977596634148164
948,0.2,0.8,1.4135482376825061
949,0.545,0.45499999999999996,1.4835521184433735
950,0.709,0.29100000000000004,1.544331090279362
951,0.396,0.604,1.4637494866809782
952,0.31,0.69,1.407421952539554
953,0.379,0.621,1.4790387144716888
954,0.471,0.529,1.4680542950903248
955,0.546,0.45399999999999996,1.37016119230802
956,0.558,0.44199999999999995,1.529811339858231
957,0.222,0.778,1.3198844508903333
958,0.502,0.498,1.50054794803202
959,0.628,0.372,1.3780365877297294
960,0.42,0.5800000000000001,1.531051044271566
961,0.527,0.473,1.454362506611641
962,0.632,0.368,1.3907238817470775
963,0.447,0.5529999999999999,1.526159294073885
964,0.604,0.396,1.4502548728920877
965,0.347,0.653,1.490866885143547
966,0.386,0.614,1.3717453365875196
967,0.46,0.54,1.4615876094775095
968,0.43,0.5700000000000001,1.3659495590745439
969,0.651,0.349,1.5077856710960846
970,0.411,0.589,1.491264804854075
971,0.516,0.484,1.403186285774639
972,0.686,0.31399999999999995,1.509444261797824
973,0.313,0.687,1.4168318960393662
974,0.761,0.239,1.5165934187060603
975,0.453,0.5469999999999999,1.4158301635304622
976,0.619,0.381,1.4414036438269542
977,0.434,0.5660000000000001,1.4126137340521177
978,0.54,0.45999999999999996,1.44221291009275
979,0.368,0.632,1.4579595315128144
980,0.671,0.32899999999999996,1.4887018107170344
981,0.645,0.355,1.4657640563615566
982,0.438,0.562,1.4948970195598335
983,0.59,0.41000000000000003,1.392919117122425
984,0.491,0.509,1.4558897146301946
985,0.428,0.5720000000000001,1.4751176884353068
986,0.606,0.394,1.411768242162205
987,0.899,0.10099999999999998,1.525459908962233
988,0.517,0.483,1.37938591621567
989,0.053,0.947,1.2903914515551982
990,0.411,0.589,1.4307245302416167
991,0.441,0.5589999999999999,1.370588612707461
992,0.443,0.5569999999999999,1.4730930203086916
993,0.295,0.7050000000000001,1.3952746199255497
994,0.255,0.745,1.3946150174921073
995,0.679,0.32099999999999995,1.5081718945814682
996,0.38,0.62,1.4075568194308008
997,0.532,0.46799999999999997,1.442988944843298
998,0.592,0.40800000000000003,1.5151353196458197
999,0.402,0.598,1.370882496617853
1000,0.418,0.5820000000000001,1.4098408023481401
1001,0.359,0.641,1.450449268365264
1002,0.53,0.47,1.3571211949307687
1003,0.874,0.126,1.4504138166722313
1004,0.425,0.575,1.3969912872664105
1005,0.542,0.45799999999999996,1.4091123831407768
1006,0.394,0.606,1.4269772961054688
1007,0.366,0.634,1.388394037656142
1008,0.564,0.43600000000000005,1.5178280530951607
1009,0.403,0.597,1.4705708292031499
1010,0.423,0.577,1.498205215325668
1011,0.106,0.894,1.372891874223781
1012,0.634,0.366,1.335523965485436
1013,0.441,0.5589999999999999,1.3918580147668416
1014,0.907,0.09299999999999997,1.4648122178865208
1015,0.644,0.356,1.3771756055030462
1016,0.703,0.29700000000000004,1.4817245780361126
1017,0.202,0.798,1.4031663489958657
1018,0.043,0.957,1.3383459024607358
1019,0.38,0.62,1.4279328135568992
1020,0.647,0.353,1.5195222388560543
1021,0.381,0.619,1.4637577913481756
1022,0.734,0.266,1.4807707442120552
1023,0.539,0.46099999999999997,1.3964452623917254
1024,0.368,0.632,1.5087026442276694
1025,0.573,0.42700000000000005,1.4761675178949707
1026,0.556,0.44399999999999995,1.4168815111924011
1027,0.913,0.08699999999999997,1.5261960693226315
1028,0.411,0.589,1.4468656370229185
1029,0.656,0.344,1.6000102977920598
1030,0.653,0.347,1.4576376600985022
1031,0.681,0.31899999999999995,1.4884589134816848
1032,0.637,0.363,1.4514231339164747
1033,0.796,0.20399999999999996,1.4452838674683586
1034,0.441,0.5589999999999999,1.4710580226408245
1035,0.495,0.505,1.4841936446586916
1036,0.672,0.32799999999999996,1.5820021397072692
1037,0.561,0.43899999999999995,1.499288293924009
1038,0.475,0.525,1.5198943887381926
1039,0.212,0.788,1.3693360464355748
1040,0.196,0.804,1.4079134604206185
1041,0.67,0.32999999999999996,1.461433895696368
1042,0.533,0.46699999999999997,1.4204454328625506
1043,0.48,0.52,1.4871581663956273
1044,0.561,0.43899999999999995,1.4317387329259683
1045,0.57,0.43000000000000005,1.4198405347196599
1046,0.478,0.522,1.447434160997736
1047,0.756,0.244,1.4771542967403088
1048,0.371,0.629,1.4677453393512134
1049,0.521,0.479,1.4996568053431554
1050,0.798,0.20199999999999996,1.48208619692463
1051,0.884,0.11599999999999999,1.5148797446080504
1052,0.526,0.474,1.4378269110876785
1053,0.74,0.26,1.4077161954308366
1054,0.728,0.272,1.4914425092518095
1055,0.567,0.43300000000000005,1.5538069051336898
1056,0.324,0.6759999999999999,1.50167616681457
1057,0.422,0.5780000000000001,1.3377854994538274
1058,0.088,0.912,1.314565885595563
1059,0.721,0.279,1.4868071760005013
1060,0.361,0.639,1.4722246608186649
1061,0.495,0.505,1.4316656010773627
1062,0.499,0.501,1.455693871293281
1063,0.566,0.43400000000000005,1.4323508664753175
1064,0.653,0.347,1.5970090114843616
1065,0.164,0.836,1.3366332568637926
1066,0.623,0.377,1.4905575663027175
1067,0.601,0.399,1.508046884427092
1068,0.566,0.43400000000000005,1.543841486099877
1069,0.489,0.511,1.3927779194939776
1070,0.586,0.41400000000000003,1.444627608083568
1071,0.552,0.44799999999999995,1.4273445382836094
1072,0.504,0.496,1.4727107189731141
1073,0.447,0.5529999999999999,1.529210948566565
1074,0.525,0.475,1.4365680775158105
1075,0.483,0.517,1.4577914862553414
1076,0.256,0.744,1.3814561203200069
1077,0.381,0.619,1.4671158245216258
1078,0.683,0.31699999999999995,1.418185080070777
1079,0.521,0.479,1.4573381733174506
1080,0.384,0.616,1.5040810220846992
1081,0.742,0.258,1.5128205455439225
1082,0.551,0.44899999999999995,1.466756176305582
1083,0.505,0.495,1.536592742496377
1084,0.438,0.562,1.4471131386457508
1085,0.564,0.43600000000000005,1.4394735607167208
1086,0.271,0.729,1.4722906898930754
1087,0.408,0.5920000000000001,1.4564027107664508
1088,0.373,0.627,1.4309261112649083
1089,0.306,0.694,1.5224237211572447
1090,0.718,0.28200000000000003,1.4718013392535587
1091,0.654,0.346,1.4448564250052995
1092,0.638,0.362,1.4930240665208985
1093,0.744,0.256,1.4928953263672415
1094,0.393,0.607,1.4310330075138429
1095,0.42,0.5800000000000001,1.4489369401244223
1096,0.632,0.368,1.4631981363490087
1097,0.64,0.36,1.418511802726458
1098,0.46,0.54,1.456927710467336
1099,0.431,0.569,1.3874170967873682
1100,0.491,0.509,1.4438611234899825
1101,0.564,0.43600000000000005,1.3919762144210766
1102,0.144,0.856,1.362737300861245
1103,0.428,0.5720000000000001,1.4646043868805836
1104,0.685,0.31499999999999995,1.510339152841481
1105,0.686,0.31399999999999995,1.448261564244207
1106,0.427,0.573,1.4020739835741503
1107,0.52,0.48,1.51887226601057
1108,0.46,0.54,1.4388029224262795
1109,0.295,0.7050000000000001,1.4899579634541507
1110,0.349,0.651,1.4359715805678945
1111,0.612,0.388,1.5583451308830565
1112,0.439,0.5609999999999999,1.3574623504110503
1113,0.213,0.787,1.3970167996730996
1114,0.344,0.656,1.4608098254118567
1115,0.327,0.673,1.3681576388811916
1116,0.355,0.645,1.3478709480546807
1117,0.583,0.41700000000000004,1.3182831588928128
1118,0.552,0.44799999999999995,1.4168188480444137
1119,0.572,0.42800000000000005,1.4532219821619332
1120,0.559,0.44099999999999995,1.4809959385546307
1121,0.795,0.20499999999999996,1.5003552654643968
1122,0.404,0.596,1.445944951237276
1123,0.37,0.63,1.453983538307587
1124,0.502,0.498,1.5332030114053719
1125,0.466,0.534,1.3911032855890488
1126,0.619,0.381,1.4389301253541407
1127,0.505,0.495,1.4005649047305255
1128,0.451,0.5489999999999999,1.4457064131916124
1129,0.309,0.6910000000000001,1.4327077142424083
1130,0.58,0.42000000000000004,1.4556054586185938
1131,0.796,0.20399999999999996,1.5042333703117223
1132,0.728,0.272,1.4249217543565322
1133,0.615,0.385,1.4348979824770047
1134,0.747,0.253,1.456394703055395
1135,0.513,0.487,1.4815383780096836
1136,0.127,0.873,1.315516197935957
1137,0.405,0.595,1.423972255790166
1138,0.554,0.44599999999999995,1.485413309177158
1139,0.392,0.608,1.4422732630222275
1140,0.318,0.6819999999999999,1.4555621971670485
1141,1.0,0.0,1.5409661343229426
1142,0.294,0.706,1.4260754744599369
