event_date,empirical_period,contract_key,12h_prior,24h_prior,6h_prior,event_day_open,contract_complete,taec_date_eligible
2026-03-19,market_development,58255877209506276757395985315962201378432754743544335956414400721811407209025,0.215,0.21,0.075,0.017,True,True
2026-03-19,market_development,66728546636913381438287184123387568955943105833454696721546466213565130921220,0.001,0.0015,0.0005,0.002,True,True
2026-03-19,market_development,79187960723332863706622452381680494705039830276425331491162122163992604308333,0.05,0.12,0.004,0.0065,True,True
2026-03-19,market_development,93249664553656843954425644598282848387760105568219245579096150666609197485978,0.155,0.1,0.37,0.285,True,True
2026-03-21,market_development,102088886276256640789178906004032171914907020844488755076423380938065319598313,0.385,0.385,0.48,0.375,True,True
2026-03-21,market_development,104305537771588367224112116542613347081327883858996730472925261990486047414518,0.35,0.34,0.315,0.35,True,True
2026-03-21,market_development,108399962879827455930191557917522753238866769402481311182489416485838200710784,0.0705,0.0895,0.0175,0.0485,True,True
2026-03-21,market_development,108877812597976785287945800680591662770998265153262195019895235465116219204175,0.003,0.003,0.0025,0.0015,True,True
2026-03-21,market_development,10995773514615910108808686327047935393681504741600166218419762065251104715284,0.0055,0.0055,0.0025,0.0015,True,True
2026-03-21,market_development,11412188093244832334389982750845174466633334561984007686919983966906430842839,0.08,0.07,0.085,0.11,True,True
2026-03-21,market_development,41844844727044056800876593712459454410509909484007963541844378081792705209199,0.004,0.008,0.003,0.0015,True,True
2026-03-21,market_development,62955074773313067440933071197796382169974659936169570031288291349131182564927,0.0545,0.048,0.013,0.123,True,True
2026-03-21,market_development,68337647360620716571575822505322617404495513758825214568120233317105736908487,0.007,0.0185,0.004,0.002,True,True
2026-03-21,market_development,84359357523469143861917587429894942932335507522846988208694770568022646918547,0.12,0.145,0.13,0.0815,True,True
2026-03-21,market_development,96207918301408540735987615821561629684507546821777292334776379363785786396618,0.019,0.067,0.02,0.011,True,True
2026-03-22,market_development,103054874609567907521241184440902727919872165609041746797663970929323497783358,0.002,0.007,0.0015,0.0015,True,True
2026-03-22,market_development,10661603403154077109319835950031929261115397530111949046628209812225311742299,0.315,0.345,0.305,0.215,True,True
2026-03-22,market_development,13427458244854535858658649548778062487886769677181986602494591347639574474724,0.085,0.1,0.1395,0.226,True,True
2026-03-22,market_development,47202115027199822015426841580282121837628801885643792902476753618730424619054,0.165,0.215,0.134,0.1785,True,True
2026-03-22,market_development,52870987509696709409138819998988703476678563520711336584594966577786278464081,0.002,0.004,0.0015,0.0005,True,True
2026-03-22,market_development,72272744168421149592867037780411981773445830944847861579580446033008873614849,0.0165,0.0105,0.0185,0.0175,True,True
2026-03-22,market_development,83554383954968931800543430960477422252783369343178124617473524381445213170802,0.415,0.195,0.325,0.43,True,True
2026-03-22,market_development,83566191575630565041831420482622256292186807187848065096514280278270420733054,0.055,0.125,0.096,0.0615,True,True
2026-03-22,market_development,8829912748330094322908671258151171106923145759940671816777970475193569944148,0.007,0.007,0.007,0.004,True,True
2026-03-22,market_development,90519916769751639551556755497921691236148014271665946791625200932267689996143,0.004,0.01,0.0035,0.0015,True,True
2026-03-22,market_development,97577547037340214867576662147300980114418527616804458993986756049710457058650,0.0875,0.06,0.0525,0.016,True,True
2026-03-23,market_development,107058099367462719500521223268209486590354418058394651721958544630810952142213,0.0205,0.016,0.017,0.0015,True,True
2026-03-23,market_development,112569944724276400416612320011071331534778074908231042530180631856344262900744,0.005,0.004,0.0025,0.001,True,True
2026-03-23,market_development,114926042286195638295144866384392436539097553409939370449417086970144076257155,0.017,0.0105,0.0105,0.0015,True,True
2026-03-23,market_development,13729975962898075321418412115314570163160074116018327052618750028787591787401,0.345,0.17,0.115,0.4,True,True
2026-03-23,market_development,147589990323874140883572378503417323133185625772993602340772038579763640007,0.335,0.25,0.47,0.41,True,True
2026-03-23,market_development,1992409537585396768992248556042923700386754326555499331703434887743592834043,0.082,0.053,0.0245,0.0015,True,True
2026-03-23,market_development,44948127609813227591505175151877664275813448015319081155608612741819130745270,0.004,0.004,0.004,0.001,True,True
2026-03-23,market_development,52060484546467822988189644396808847172099306226499740439720989668955653573234,0.002,0.0035,0.002,0.0005,True,True
2026-03-23,market_development,5969654045616989549233366740679567665880473089672120994014078507805960993240,0.135,0.265,0.16,0.325,True,True
2026-03-23,market_development,71788933480081292507042279969719059660069314906232436902735095892469406082500,0.0525,0.085,0.0395,0.0135,True,True
2026-03-23,market_development,94871178000587895734122986447054197704112283429464220690850765831876273217994,0.225,0.31,0.215,0.14,True,True
2026-03-24,market_development,115219485479654155140901523286515638155424364247650141334125032672382852606791,0.045,0.041,0.027,0.0035,True,True
2026-03-24,market_development,22908081646702297821531285677585773398412300679473322720720434797350237199256,0.0325,0.0395,0.0155,0.002,True,True
2026-03-24,market_development,25774213028808917783935924032705159430534396020633061949453886501450333035247,0.22,0.22,0.135,0.15,True,True
2026-03-24,market_development,26644931795446021998903766398345967660072208950158761302811591786280742082141,0.0865,0.0405,0.0385,0.018,True,True
2026-03-24,market_development,30554253718225619757398478589155372644408539980043353179754089532304373679725,0.285,0.185,0.235,0.285,True,True
2026-03-24,market_development,43878369659918621104853044968363184641210195422334305911284181908593422944594,0.003,0.006,0.003,0.0005,True,True
2026-03-24,market_development,53363816501665767080308867138928290571388151361859151266160240382660356177234,0.0065,0.008,0.006,0.0025,True,True
2026-03-24,market_development,59698836163118574357590044831230009606202018996634783057821066110588316955361,0.0065,0.011,0.0065,0.0025,True,True
2026-03-24,market_development,69135516311351049101182041222287094292199596565962661027330097748096697074537,0.175,0.175,0.085,0.145,True,True
2026-03-24,market_development,74909063714307127283480831130811367296250205252617106942221137991858217993595,0.003,0.004,0.002,0.0005,True,True
2026-03-24,market_development,78692401451453472805200641405814451281055375405576234851156999373730988800439,0.28,0.325,0.43,0.44,True,True
2026-03-25,market_development,12656933192627678529143676547590123026507313796378840266478793759326273310265,0.003,0.0035,0.0015,0.004,True,True
2026-03-25,market_development,24347215888988629211141694053684838241376748257315236371809667481391911222804,0.69,0.555,0.755,0.59,True,True
2026-03-25,market_development,2911703517184963434171723185943428689708998400639162984489679257915821861772,0.0455,0.07,0.008,0.0115,True,True
2026-03-25,market_development,35661429830282660725405388626216874713967573969912136767653632280648406230268,0.0035,0.0035,0.0025,0.0035,True,True
2026-03-25,market_development,48261398911745060735282029377003717213202876304764845082990561855224474222455,0.0655,0.0575,0.0135,0.036,True,True
2026-03-25,market_development,48625235375638569300653183415041950043110165123292807912776961273592197936653,0.0655,0.2,0.03,0.128,True,True
2026-03-25,market_development,54489479291181091878944185758956172619425735262609328058120202757506067701540,0.145,0.205,0.205,0.3,True,True
2026-03-25,market_development,74965317274491758079286074758244691675836835780685008505710911824542847000457,0.004,0.004,0.0015,0.004,True,True
2026-03-25,market_development,85593705110850393416588149751910603985865049242427286019907997285544316213862,0.0065,0.0135,0.004,0.004,True,True
2026-03-25,market_development,87953537897502207805897315755989158651453327171327144549899828836282875077548,0.0015,0.004,0.0015,0.0015,True,True
2026-03-25,market_development,88455973483231224552550679490246033019627500814076700971155399059511087234143,0.018,0.0345,0.0055,0.0065,True,True
2026-03-26,market_development,22969928800325737622836680162973924649247011171657024145402068845051583480077,0.475,0.335,0.09,0.0335,True,True
2026-03-26,market_development,23843190388558098931986749150536567666927700643962005917978523441956297735857,0.0145,0.06,0.0205,0.0125,True,True
2026-03-26,market_development,25092836814386902697609370069097712709751835572182012672952141367636947482009,0.046,0.075,0.099,0.121,True,True
2026-03-26,market_development,42164541386186528569714547396461302380926782449172491678866538331543304741323,0.0055,0.0145,0.011,0.0005,True,True
2026-03-26,market_development,42391646575063594530261832661171138051442823154690189482888531407696273778554,0.0015,0.004,0.002,0.0005,True,True
2026-03-26,market_development,59163414750214341469483334261009421138074190462445288895603080051781471856315,0.01,0.02,0.0035,0.0015,True,True
2026-03-26,market_development,62299893849326736651807119038489757120926212059137156595402721461324353298819,0.004,0.0065,0.008,0.0005,True,True
2026-03-26,market_development,62529116197925117901791090492724201830689557143033315465010464401054057592062,0.21,0.205,0.57,0.605,True,True
2026-03-26,market_development,63285498758416300952829903668845992041254627156801788442562625872733574960460,0.295,0.32,0.225,0.205,True,True
2026-03-26,market_development,79443199743580028055368028841023886913236753013452848486147419991499776884223,0.0035,0.0085,0.0025,0.001,True,True
2026-03-26,market_development,99680828057000260324574657360626897979875824363304738872047555178345127750932,0.0015,0.004,0.0015,0.0005,True,True
2026-03-27,market_development,11076563508822869450293004697594652273143099887939412310469337736095137305452,0.31,0.2,0.41,0.315,True,True
2026-03-27,market_development,21504467181616258984888610080610713303929949633371084122946192948429989847910,0.0035,0.004,0.003,0.0015,True,True
2026-03-27,market_development,32488400266355763015032741739258899200441428753994679104529538653666327787626,0.0055,0.0065,0.004,0.0015,True,True
2026-03-27,market_development,48125303416714571952942041446891027365677668823521891550581089696150101984876,0.185,0.125,0.08,0.0175,True,True
2026-03-27,market_development,50060010016739109172171643437115576854369294678213890710065085897896957911280,0.1665,0.115,0.2535,0.551,True,True
2026-03-27,market_development,50216337123608368635981420998207922699423183302244226419438705541114009499748,0.0035,0.004,0.0035,0.0015,True,True
2026-03-27,market_development,63437344485655135382335021671971527249316141736618758443776897304537950605990,0.045,0.085,0.0175,0.0045,True,True
2026-03-27,market_development,63611159113458626054028364284072591815020738596249907013386357449451218280104,0.35,0.375,0.355,0.15,True,True
2026-03-27,market_development,67069094646061325414181065731559567715856785964401770438504631073567284666501,0.0025,0.007,0.002,0.0015,True,True
2026-03-27,market_development,67806656430312873415623375769685163366204044693944257425878203047139104994347,0.0335,0.048,0.006,0.0045,True,True
2026-03-27,market_development,74381165252008193294141801724469368635177857243492606443982441178446220824522,0.0025,0.0025,0.0015,0.0015,True,True
2026-03-28,market_development,114122130707350338382171318360123700026114926629558530897562726309577022062908,0.095,0.12,0.065,0.095,True,True
2026-03-28,market_development,115324454910885099820049470485170353086894462661740260053502290907324316017234,0.003,0.0035,0.0035,0.004,True,True
2026-03-28,market_development,11573782620866080466631406176015597200008079444112041781970095004034518125426,0.003,0.0035,0.0025,0.002,True,True
2026-03-28,market_development,14246889285495097864224568210119802800364508390272920762021995904517341083293,0.0035,0.0035,0.0035,0.0035,True,True
2026-03-28,market_development,32918468918450659301698070887006637438971382921141422595015405452806980796740,0.0035,0.0035,0.0065,0.0265,True,True
2026-03-28,market_development,33341022844721792044426870168003919852183060353141455146663362330602003526954,0.028,0.053,0.0315,0.025,True,True
2026-03-28,market_development,34229020418764135715882696831300771524349408071310473187883537354470572780973,0.38,0.32,0.315,0.32,True,True
2026-03-28,market_development,60824020405823701710000834929317753641382111250283900396378184585474255335836,0.003,0.0035,0.003,0.003,True,True
2026-03-28,market_development,76899255423270490492420649922592567206554513063920436813281145493964333161163,0.245,0.38,0.28,0.405,True,True
2026-03-28,market_development,80144057645313550120558964689423501334117025100325029265518559149051336127563,0.0015,0.003,0.0015,0.0025,True,True
2026-03-28,market_development,86239285114011274619793587954125983976639616193370774382729879159085660634638,0.26,0.215,0.315,0.165,True,True
2026-03-29,market_development,100590569152540473008751598967264639676200335785437381816287940905532477430102,0.0045,0.0035,0.0045,0.0035,True,True
2026-03-29,market_development,101033788152185750001183408407316121638918064333986370736444591098313397412990,0.275,0.285,0.26,0.27,True,True
2026-03-29,market_development,105614885103500195191159807271606634684553547561594647517594240625335838454404,0.012,0.0035,0.034,0.014,True,True
2026-03-29,market_development,114065163358686728188576118755979092205926359963925524761992462959168378454228,0.0035,0.0035,0.0025,0.002,True,True
2026-03-29,market_development,14533075464562273226372406064741893927808692196069570503174870196061184079930,0.26,0.3,0.405,0.395,True,True
2026-03-29,market_development,2515687879996028043087493811000485137097904278338161732398418673457552206949,0.2,0.22,0.15,0.115,True,True
2026-03-29,market_development,39051647567449298825917282091344570716499090205775891846154745451612866093574,0.0035,0.004,0.0025,0.0015,True,True
2026-03-29,market_development,49518575885169443028098291806383472808522406412906840085439045945397205472313,0.155,0.165,0.075,0.1,True,True
2026-03-29,market_development,50344364559681121036576082095485169202206556595157223068515342923348245073795,0.11,0.0675,0.157,0.115,True,True
2026-03-29,market_development,71672764944441207408529589461567097636372697248397497053343870833840957922852,0.0025,0.003,0.002,0.0005,True,True
2026-03-29,market_development,98321061165585559434172544960565428816135320117145012853581874868388551623884,0.0035,0.0035,0.0025,0.002,True,True
2026-04-01,market_development,13757421407633171963826033095139937965738957582512295012829992103522849849893,0.07,0.11,0.07,0.065,True,True
2026-04-01,market_development,15286266942096997100441907272183828891275214701549879934850424172490056004762,0.28,0.335,0.315,0.355,True,True
2026-04-01,market_development,20796348205047967733869729627896331196596616742840951445748283819848266836944,0.063,0.0735,0.028,0.0135,True,True
2026-04-01,market_development,2217105085674160947057305310232537454370298167764248642073346728367195238715,0.3,0.29,0.31,0.31,True,True
2026-04-01,market_development,40014900626589044189029630768093662713815741737430235059361070842764241218823,0.0005,0.0015,0.0005,0.0005,True,True
2026-04-01,market_development,43076841186972569954589188275745972187022313669271379429828637168322720934433,0.18,0.19,0.205,0.265,True,True
2026-04-01,market_development,44949916810529548120680678974005916291746611437060914085328650456191313099194,0.0435,0.031,0.0185,0.0025,True,True
2026-04-01,market_development,55079827773872631729176930461884414860375524560638114135289382035970218663038,0.002,0.007,0.0005,0.0005,True,True
2026-04-01,market_development,74029023981756759082197939119003286627001628189391619854668747272006096227673,0.1545,0.065,0.1715,0.1715,True,True
2026-04-01,market_development,83841444489435774308014761014987456636927246644172209548916425298470168255910,0.0015,0.0165,0.0015,0.0005,True,True
2026-04-01,market_development,8604720886787485019697790883292245503562985545875997741180261352304494220128,0.0005,0.0015,0.0005,0.0005,True,True
2026-04-02,market_development,101489720791327513044715212165796300689397114796861319650395214216916415963110,0.285,0.28,0.245,0.355,True,True
2026-04-02,market_development,2707559199914199733467025022761149078291533988836836054763541299454854266675,0.125,0.14,0.11,0.09,True,True
2026-04-02,market_development,37187550100478082566277726283160006593668804184997984687458722078783777953469,0.285,0.225,0.27,0.13,True,True
2026-04-02,market_development,4051363700900484219731864532842889784682698455108340009457856914049045646186,0.0035,0.0085,0.003,0.003,True,True
2026-04-02,market_development,51179129870315228133188809751350397382880229926863954733530257124053768162786,0.0135,0.0185,0.0065,0.006,True,True
2026-04-02,market_development,63429107648208862371179410008088743057354666250590351383575086027387364899726,0.0045,0.0045,0.003,0.003,True,True
2026-04-02,market_development,7469455243625447394036276357470426150200497655423027296955739966429742762577,0.0035,0.0035,0.0025,0.0015,True,True
2026-04-02,market_development,87257527542171335636790113676382413365426587827928119268896386814178163255530,0.315,0.2,0.33,0.4,True,True
2026-04-02,market_development,88757306596435871351989426582875199447793470835305755270448193752199546346984,0.0035,0.0035,0.0025,0.001,True,True
2026-04-02,market_development,90893194109927421143921342032808825774651261426004539401108520429107664351857,0.045,0.04,0.045,0.043,True,True
2026-04-02,market_development,94595470487792851764148293000869517732254538609449758139586836930369149522159,0.0505,0.06,0.053,0.028,True,True
2026-04-03,market_development,12404000717186025164513420188934048290926285314741201326081130081895600140473,0.345,0.355,0.395,0.355,True,True
2026-04-03,market_development,12420105298063046377642380667622482533826423004781087080112995216382474838019,0.0035,0.0055,0.002,0.0015,True,True
2026-04-03,market_development,17628245778653871888205685109112704653981223018314695881117527264675734261737,0.145,0.105,0.21,0.18,True,True
2026-04-03,market_development,21695926733987735361668859131137056871131110463766615930114704470867888048949,0.0055,0.0105,0.0015,0.0015,True,True
2026-04-03,market_development,28367476204779731230478977885638990650669723922677190980567112060305866079651,0.003,0.004,0.0015,0.0005,True,True
2026-04-03,market_development,489214184373807034980491617899152617536116229064820840303179512944737917580,0.155,0.17,0.075,0.0295,True,True
2026-04-03,market_development,53973273390056076105153935439645668024759457269464880276139554928412728339117,0.04,0.02,0.04,0.0345,True,True
2026-04-03,market_development,71049896896913136698232710369927204560548631038509003340906254566162201678369,0.205,0.2,0.19,0.055,True,True
2026-04-03,market_development,7565298029201963272915714516666148570142923461148059990393740130391824107339,0.22,0.275,0.235,0.28,True,True
2026-04-03,market_development,85573700139071295507347633720956517812924506101041421908445894959272474634021,0.0065,0.016,0.004,0.0025,True,True
2026-04-03,market_development,91698610797798048527035171242234447492535594968947107207338833518844824492121,0.0345,0.0355,0.006,0.0065,True,True
2026-04-04,market_development,16927444899138332089732684366750350745678248626865982093502478241791933967879,0.007,0.0155,0.0045,0.0015,True,True
2026-04-04,market_development,26987780746916575171793019236365369142604349376937464039759635679622895393358,0.295,0.285,0.275,0.135,True,True
2026-04-04,market_development,2996870457162447764374213545916038777865761105147153068649138363626173049945,0.05,0.07,0.0165,0.016,True,True
2026-04-04,market_development,35290952363826230941453878931960912678843994437850632601468894932168438346033,0.0225,0.03,0.0315,0.033,True,True
2026-04-04,market_development,35318765231852817823183901385207052431023964534377924230854941418442225420646,0.0015,0.0045,0.0015,0.0025,True,True
2026-04-04,market_development,37585048983762474421631253140015798951541224297453813511929743376835733024133,0.26,0.26,0.375,0.33,True,True
2026-04-04,market_development,41191145839955785161525453921862667868644075082531076977503059771554831015469,0.0025,0.0155,0.002,0.0005,True,True
2026-04-04,market_development,56818589220781215536311945582157676263200923645333101773100544924058229071772,0.11,0.105,0.1,0.095,True,True
2026-04-04,market_development,67435585219855414836643362510818376874620201009617886587882687403058346168079,0.175,0.14,0.05,0.175,True,True
2026-04-04,market_development,74834570560443581764802100986815327298866147619128490681788241355444234279762,0.135,0.23,0.225,0.25,True,True
2026-04-04,market_development,97533395277130040448921588909099758316119988503161779366461880466727686708712,0.0015,0.0055,0.0015,0.0015,True,True
2026-04-05,market_development,104757526012921090233180591680889167265603295056673214860338164056874618029396,0.12,0.155,0.255,0.27,True,True
2026-04-05,market_development,15292098526477030809993906300224555310006329210339601132926403923970392573628,0.0245,0.028,0.025,0.025,True,True
2026-04-05,market_development,22074646798189123635520932637727865137601081645580644112018376011577026693799,0.0855,0.0715,0.035,0.015,True,True
2026-04-05,market_development,25848404610935488581923593493158080453509930610464714765597544450751655080788,0.003,0.004,0.0035,0.0035,True,True
2026-04-05,market_development,26671144574678579633191242731406832933866690980311921251343613122666969078740,0.4,0.325,0.315,0.385,True,True
2026-04-05,market_development,41698514529858891844589742513124336251360409885818830357575227634874978902711,0.065,0.045,0.0905,0.058,True,True
2026-04-05,market_development,43866549669423541632974893827236151651339018283628336976804309112558024110725,0.37,0.385,0.375,0.375,True,True
2026-04-05,market_development,50409073537335131991936665136273430917848934617334036368110483089585055351802,0.0325,0.06,0.032,0.025,True,True
2026-04-05,market_development,57239072134856851649312401014770653867154061343716744536278881907453273749371,0.0015,0.003,0.0015,0.0015,True,True
2026-04-05,market_development,74665723756596504794254788516955728557433668850961942716437300494034489795628,0.01,0.014,0.0035,0.0015,True,True
2026-04-05,market_development,9229739253749905704680290741929854437533657473636588486929071654376804383371,0.0015,0.0025,0.0015,0.0015,True,True
2026-04-06,market_development,101278181446702086764876495706411648321531196037166235820461929146199404850882,0.0195,0.02,0.0195,0.0055,True,True
2026-04-06,market_development,109387958593385001719748750756014709698879084186116130540631025696593206881045,0.003,0.007,0.002,0.002,True,True
2026-04-06,market_development,33933611503720263839516233544720391602177918424273546465766104513169544729016,0.0015,0.0015,0.0015,0.0015,True,True
2026-04-06,market_development,43382942576271247142441321003283693526286321866069317184823908186687599298419,0.095,0.095,0.08,0.035,True,True
2026-04-06,market_development,58804196403277689077621440734443096149407730099808545628570784626832377973056,0.14,0.21,0.115,0.115,True,True
2026-04-06,market_development,62776658481087562462987229315895833357070304346160060536970088576179743492280,0.31,0.33,0.355,0.435,True,True
2026-04-06,market_development,76956330032487539628627307600596603866433041445338532128175772033529497016658,0.06,0.0625,0.039,0.0405,True,True
2026-04-06,market_development,83706924749752465624198363378474854123096599590367716338284996214587325440558,0.16,0.09,0.135,0.07,True,True
2026-04-06,market_development,95695866516635890736433149193468233322485504056511067561067060366927144049494,0.015,0.014,0.015,0.004,True,True
2026-04-06,market_development,96796916696571656668827559567186372669981446625310318554955365872889052831839,0.355,0.315,0.365,0.26,True,True
2026-04-06,market_development,99424131690512568330796705666391535224298691842851918480982668466809604378574,0.003,0.0135,0.003,0.003,True,True
2026-04-07,market_development,100505607321043525958445751645437389713435223755145526991672454362389443776740,0.003,0.011,0.002,0.002,True,True
2026-04-07,market_development,100570501844895180581522120182562030060979807663065334762845789490457565074581,0.175,0.175,0.0215,0.0745,True,True
2026-04-07,market_development,4251714928438279526608571105893790187255508256208611799436055960411623295839,0.185,0.185,0.055,0.135,True,True
2026-04-07,market_development,47524888104911950978143123605432255163926838802573525264813198274719645213701,0.25,0.25,0.39,0.39,True,True
2026-04-07,market_development,48824616568047241215393964534705339426232799048742235497234053786926847552877,0.0005,0.0055,0.0005,0.0005,True,True
2026-04-07,market_development,48999003397609306326624365385466206492414589785895264785458074556581093772127,0.024,0.036,0.0145,0.002,True,True
2026-04-07,market_development,67612448368719016965415027552145733682271571937997445491029944774981830131475,0.0315,0.011,0.0185,0.0015,True,True
2026-04-07,market_development,70232641775292882378091745605473121893306998899719561219140224693289694280040,0.0015,0.006,0.0005,0.0005,True,True
2026-04-07,market_development,72753505317986976264476630671218613885619803132653617556970502324594074977733,0.0015,0.0045,0.0005,0.0005,True,True
2026-04-07,market_development,76937541284970235713946827721430827942510392819625643067124039675409412469066,0.145,0.17,0.13,0.175,True,True
2026-04-07,market_development,85716700141418637713490714387097257151414766201026406342241175141449628457488,0.285,0.235,0.39,0.42,True,True
2026-04-08,market_development,101197467669475102451275235284873681509218415084558777853337669874089853513461,0.335,0.31,0.315,0.25,True,True
2026-04-08,market_development,17388263862173472791807925208165756515620925468145389651359282196904752922459,0.125,0.18,0.215,0.17,True,True
2026-04-08,market_development,1768030576685414304727308454365030688316874121892751436337190432480927297332,0.245,0.2,0.39,0.45,True,True
2026-04-08,market_development,35905002795015542341005756311532198098934030801174837185337965485082679853995,0.18,0.19,0.13,0.045,True,True
2026-04-08,market_development,56432863961852937314524414907053025012329178962029286176630806701853115189173,0.0325,0.009,0.019,0.0035,True,True
2026-04-08,market_development,69501325592959647039491854515657489033563562010496557585416845195336271862317,0.0045,0.0015,0.003,0.0015,True,True
2026-04-08,market_development,71080857083932516182262087905066912356382931963716896287174973115169575527708,0.0045,0.007,0.003,0.0025,True,True
2026-04-08,market_development,7240843114131447344717026785346230865212120754242354109849080324596672680161,0.002,0.0015,0.0025,0.0005,True,True
2026-04-08,market_development,72421226166215323078283475544953456189032019019011364844757743363733192096580,0.055,0.065,0.04,0.0395,True,True
2026-04-08,market_development,72971265062436874591916960670005440599870820650578379555909936974822178833527,0.0015,0.0075,0.0015,0.0015,True,True
2026-04-08,market_development,93832026256127406768566334388300360645792951155541746501864958660095103102503,0.085,0.055,0.055,0.014,True,True
2026-04-09,market_development,103836279898002045383380384609615921212758090839062152240136136849677390072831,0.0025,0.0035,0.0015,0.0005,True,True
2026-04-09,market_development,105760757640175064897261405748517269249180876310401389385974298047295976988708,0.033,0.0355,0.022,0.0045,True,True
2026-04-09,market_development,107639122197296031990264306598517424286138420658775696325026844766061367119749,0.0015,0.007,0.0015,0.0015,True,True
2026-04-09,market_development,15221227081466749843535737572611478569091311934751116969043791057209190055875,0.024,0.0145,0.0045,0.003,True,True
2026-04-09,market_development,17428582223469959693261692788334178184676077266061986974015056550482061773293,0.21,0.365,0.35,0.37,True,True
2026-04-09,market_development,23906953712039328957988930975062318247895779924552784852458714133990953072260,0.0065,0.0085,0.0025,0.0025,True,True
2026-04-09,market_development,36533265781141357971698875544368377840131891434407491325441641933184007977612,0.0015,0.0015,0.0015,0.0015,True,True
2026-04-09,market_development,47954663659725067052957219291826528944713330160842145244140849956421321086062,0.405,0.38,0.47,0.545,True,True
2026-04-09,market_development,71661577864680755562481797436474406999754540795343425087326216761762358466420,0.103,0.065,0.0495,0.009,True,True
2026-04-09,market_development,73561784534561019889024079728045864525315674008789391474517397673295630746957,0.315,0.285,0.16,0.08,True,True
2026-04-09,market_development,99585856623492714667595644143569564609152206791932534913519702421826482404888,0.0045,0.007,0.0015,0.0015,True,True
2026-04-10,market_development,114221833123908158105887372263604526651035188443468358054614096591140838124990,0.275,0.245,0.375,0.635,True,True
2026-04-10,market_development,21410421144675005956027138392042585861329063186102722742002484227225248573706,0.28,0.245,0.28,0.17,True,True
2026-04-10,market_development,22949151863078752582196083265341890533083952581087552910627824170177285810469,0.0015,0.0015,0.0015,0.0005,True,True
2026-04-10,market_development,27108372496993268654926442590603826923879365862633957505324227158731269160365,0.0035,0.0015,0.0025,0.0005,True,True
2026-04-10,market_development,33920930266990684139171199131588879631620210162811979261259740749860755381977,0.0075,0.0095,0.0055,0.0015,True,True
2026-04-10,market_development,36850248312549903875364114577225516929899282555521479198145552785017591833115,0.028,0.017,0.0065,0.01,True,True
2026-04-10,market_development,41642465981386783567093252900415715824417450066807872070855509555051948550405,0.0055,0.007,0.0095,0.0025,True,True
2026-04-10,market_development,54836983936980878212606421868210803097902568402169344278015434270494268497477,0.0015,0.004,0.0015,0.0005,True,True
2026-04-10,market_development,58956322473206871218357865379829554333961784487932969144570010590439148147860,0.385,0.435,0.16,0.235,True,True
2026-04-10,market_development,64601735238886796622927629959507020019160609939140331765301887751898128552410,0.0015,0.004,0.0015,0.0005,True,True
2026-04-10,market_development,88262719188573566470251670873242729419758093265490171670915320458063421254960,0.105,0.08,0.0255,0.055,True,True
2026-04-11,market_development,109670798574747185853429891426457365783370233096204837880877997939129390812751,0.225,0.215,0.105,0.07,True,True
2026-04-11,market_development,115323362012133967493704850051604257679341456620719145674170295163942973964852,0.022,0.035,0.019,0.0175,True,True
2026-04-11,market_development,12794935403832978907597576149827725505165804525101254774030044540293910764702,0.0015,0.0015,0.0015,0.0015,True,True
2026-04-11,market_development,35879719803810768508611009685428510433959413848777763007743594550055939964018,0.0025,0.0025,0.004,0.0005,True,True
2026-04-11,market_development,36143562334637565063970049458654785003551167675901869757774239018369416172106,0.355,0.355,0.445,0.335,True,True
2026-04-11,market_development,45708551049554033634350032853753718009141030316149444142960545499853150869971,0.0035,0.0055,0.0015,0.0015,True,True
2026-04-11,market_development,71015926237664695819190069349633226964696933882377479362384588034762150762857,0.0055,0.0055,0.0025,0.0035,True,True
2026-04-11,market_development,73712799162388775159427291550890203203666102742449442433252430982779807784372,0.295,0.295,0.29,0.385,True,True
2026-04-11,market_development,76783062408906872327708539394668637558494963875845953992950843706271674508706,0.0175,0.0175,0.003,0.0045,True,True
2026-04-11,market_development,82778080487551185763334075014686932270091422590989760299055816825048372587854,0.105,0.08,0.07,0.121,True,True
2026-04-11,market_development,99930559057710551029371876710342208093308728579790256394238027160576126928316,0.003,0.003,0.004,0.003,True,True
2026-04-12,market_development,100333235281670465080071734788280366907376455625839464815730335050100061014823,0.004,0.0115,0.0015,0.0015,True,True
2026-04-12,market_development,108947040358953994279545569359514292704251194307921803827466610331634022413754,0.158,0.0625,0.2405,0.244,True,True
2026-04-12,market_development,3132811527238312836263575614350430269923706889338590753719330223712337930127,0.0025,0.0025,0.0025,0.0005,True,True
2026-04-12,market_development,42534833793131152787940940650462504736697545275448677657744052058459793675583,0.245,0.28,0.105,0.105,True,True
2026-04-12,market_development,70877020873068393683668313520728986915239094865319327014117538689679159285073,0.305,0.285,0.455,0.48,True,True
2026-04-12,market_development,71121808715390735640599054502498556858825656848951017405299226650847282719271,0.0015,0.0015,0.0015,0.0005,True,True
2026-04-12,market_development,82751711863239094682915780023947413340015851545585231421153333500088775544090,0.315,0.345,0.235,0.23,True,True
2026-04-12,market_development,83662538222777860292389767984263238962567802565862327556198814758385298659816,0.0015,0.0015,0.0015,0.0015,True,True
2026-04-12,market_development,95407826925914946336643405384501184976180641795062108114518961575661241514277,0.0015,0.0015,0.0015,0.0005,True,True
2026-04-12,market_development,97222777706577848036961102988169046243923427138308254842001548461519760593317,0.0155,0.026,0.019,0.036,True,True
